Year,Provider,Quarter,Members,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2018,36,3,3408,1.033542386621229,1,0,1.0288908688033491,0
2018,36,4,3473,1.033542386621229,1,0,1.0288908688033491,0
2019,36,1,3504,1.052885562977734,1,1,0.9703333333333335,0
2019,36,2,3541,1.052885562977734,1,0,0.9729259259259261,0
2019,36,3,3548,1.052885562977734,1,0,0.9791111111111112,0
2019,36,4,3579,1.052885562977734,1,0,0.9791111111111112,0
2020,36,1,3604,1.039035503680758,1,0,1.0374444444444444,0
2020,36,2,3646,1.039035503680758,1,0,1.0530000000000002,0
2020,36,3,3658,1.039035503680758,1,0,1.063,0
2020,36,4,3696,1.039035503680758,1,0,1.063,0
2021,36,1,3668,1.04,1,0,1.2098888888888888,1
2021,36,2,3704,1.04,1,0,1.2098888888888888,0
2021,36,3,3739,1.04,1,0,1.2131111111111113,0
2021,36,4,3775,1.04,1,0,1.233111111111111,0
2022,36,1,3750,1.054206088888552,1,1,1.2616666666666667,1
2022,36,2,3780,1.054206088888552,1,0,1.2661111111111112,0
2022,36,3,3775,1.054206088888552,1,0,1.2524444444444445,1
2022,36,4,3802,1.054206088888552,1,0,1.2524444444444445,0
2023,36,1,3816,1.05,1,1,1.4266666666666667,0
2023,36,2,3855,1.05,1,0,1.4266666666666667,0
2023,36,3,3836,1.05,1,0,1.4211111111111112,1
2023,36,4,3891,1.05,1,0,1.4208888888888889,0
2024,36,1,3869,1.05,1,-1,1.591,1
2024,36,2,3936,1.05,1,0,1.5953333333333335,0
2024,36,3,3986,1.05,1,0,1.711666666666667,0
2024,36,4,4109,1.05,1,0,1.9272222222222224,0
2025,36,1,4259,1.05234273624437,1,1,2.9555555555555557,0
2016,37,2,14721,0.610606956120457,2,0,0.947162571059224,0
2016,37,3,14881,0.610606956120457,2,0,0.9504959043925573,0
2016,37,4,15119,0.610606956120457,2,0,0.9504959043925573,0
2017,37,1,15321,0.6234799914004912,2,0,1.0077156228535733,0
2017,37,2,15498,0.6234799914004912,2,0,1.0154934006313512,0
2017,37,3,15683,0.6234799914004912,2,0,1.0221600672980178,0
2017,37,4,15954,0.6234799914004912,2,0,1.0221600672980178,0
2018,37,1,16119,0.6181643706595896,2,0,1.0266686465811268,0
2018,37,2,16336,0.6181643706595896,2,0,1.0244464243589047,0
2018,37,3,16497,0.6181643706595896,2,0,1.0290019799144603,0
2018,37,4,16694,0.6181643706595896,2,0,1.0290019799144603,0
2019,37,1,16951,0.6241442598479712,2,-1,0.9716666666666667,0
2019,37,2,17063,0.6241442598479712,2,0,0.9742592592592593,0
2019,37,3,17223,0.6241442598479712,2,0,0.9804444444444443,0
2019,37,4,17483,0.6241442598479712,2,0,0.9804444444444443,0
2020,37,1,17655,0.6215194142262511,2,0,1.0387777777777778,0
2020,37,2,17748,0.6215194142262511,2,0,1.0543333333333333,0
2020,37,3,17782,0.6215194142262511,2,0,1.0643333333333334,0
2020,37,4,17946,0.6215194142262511,2,0,1.0643333333333334,0
2021,37,1,18117,0.66,2,1,1.208111111111111,0
2021,37,2,18251,0.66,2,0,1.208111111111111,0
2021,37,3,18362,0.66,2,0,1.2113333333333334,0
2021,37,4,18598,0.66,2,0,1.2313333333333332,0
2022,37,1,18860,0.6741114592993079,2,1,1.2596666666666665,0
2022,37,2,18916,0.6741114592993079,2,0,1.264111111111111,0
2022,37,3,19049,0.6741114592993079,2,0,1.2504444444444442,0
2022,37,4,19284,0.6741114592993079,2,0,1.2504444444444442,0
2023,37,1,19373,0.65,2,0,1.426888888888889,0
2023,37,2,19484,0.65,2,0,1.426888888888889,0
2023,37,3,19578,0.65,2,0,1.4213333333333333,0
2023,37,4,19749,0.65,2,0,1.421111111111111,0
2024,37,1,19811,0.66,2,0,1.587888888888889,0
2024,37,2,19920,0.66,2,0,1.5922222222222224,0
2024,37,3,19992,0.66,2,0,1.7085555555555556,0
2024,37,4,20155,0.66,2,0,1.9241111111111113,0
2025,37,1,20188,0.6574226419948858,2,1,2.958,0
2016,38,2,2312,0.8908153466146587,2,0,0.9526070155036683,0
2016,38,3,2320,0.8908153466146587,2,0,0.9559403488370017,0
2016,38,4,2345,0.8908153466146587,2,0,0.9559403488370017,0
2017,38,1,2355,0.8735254160785116,2,0,1.0131600672980179,0
2017,38,2,2355,0.8735254160785116,2,0,1.0209378450757955,0
2017,38,3,2358,0.8735254160785116,2,0,1.0276045117424621,0
2017,38,4,2377,0.8735254160785116,2,0,1.0276045117424621,0
2018,38,1,2403,0.9317431362213598,2,1,1.029890868803349,0
2018,38,2,2388,0.9317431362213598,2,0,1.0276686465811269,1
2018,38,3,2382,0.9317431362213598,2,0,1.0322242021366823,1
2018,38,4,2413,0.9317431362213598,2,0,1.0322242021366823,0
2019,38,1,2424,0.855871566234371,2,0,0.9747777777777779,0
2019,38,2,2421,0.855871566234371,2,0,0.9773703703703704,1
2019,38,3,2434,0.855871566234371,2,0,0.9835555555555555,0
2019,38,4,2426,0.855871566234371,2,0,0.9835555555555555,1
2020,38,1,2438,0.88175702904913,2,1,1.0396666666666665,0
2020,38,2,2426,0.88175702904913,2,0,1.0552222222222223,1
2020,38,3,2445,0.88175702904913,2,0,1.065222222222222,0
2020,38,4,2457,0.88175702904913,2,0,1.065222222222222,0
2021,38,1,2434,0.9,2,1,1.2076666666666667,1
2021,38,2,2449,0.9,2,0,1.2076666666666667,0
2021,38,3,2446,0.9,2,0,1.210888888888889,1
2021,38,4,2447,0.9,2,0,1.230888888888889,0
2022,38,1,2459,0.9022315387752112,2,1,1.2516666666666665,0
2022,38,2,2420,0.9022315387752112,2,0,1.2561111111111112,1
2022,38,3,2434,0.9022315387752112,2,0,1.2424444444444445,0
2022,38,4,2407,0.9022315387752112,2,0,1.2424444444444445,1
2023,38,1,2427,0.88,2,-1,1.4211111111111112,0
2023,38,2,2404,0.88,2,0,1.4211111111111112,1
2023,38,3,2425,0.88,2,0,1.4155555555555557,0
2023,38,4,2443,0.88,2,0,1.4153333333333333,0
2024,38,1,2439,0.88,2,0,1.582111111111111,1
2024,38,2,2427,0.88,2,0,1.5864444444444445,1
2024,38,3,2418,0.88,2,1,1.6927777777777777,1
2024,38,4,2423,0.88,2,0,1.9083333333333334,0
2025,38,1,2381,0.8704852966100837,2,1,2.938888888888889,1
2016,39,2,16429,0.7703286179953315,1,0,0.9526070155036683,0
2016,39,3,16561,0.7703286179953315,1,0,0.9559403488370017,0
2016,39,4,16852,0.7703286179953315,1,0,0.9559403488370017,0
2017,39,1,16889,0.7807545939104017,1,1,1.0109378450757955,0
2017,39,2,17001,0.7807545939104017,1,0,1.0187156228535734,0
2017,39,3,17185,0.7807545939104017,1,0,1.02538228952024,0
2017,39,4,17421,0.7807545939104017,1,0,1.02538228952024,0
2018,39,1,17412,0.7898698891545554,1,0,1.029890868803349,1
2018,39,2,17489,0.7898698891545554,1,0,1.0276686465811269,0
2018,39,3,17579,0.7898698891545554,1,0,1.0322242021366823,0
2018,39,4,17820,0.7898698891545554,1,0,1.0322242021366823,0
2019,39,1,17854,0.8140622448791045,1,0,0.9747777777777779,0
2019,39,2,18027,0.8140622448791045,1,0,0.9773703703703704,0
2019,39,3,18077,0.8140622448791045,1,0,0.9835555555555555,0
2019,39,4,18354,0.8140622448791045,1,0,0.9835555555555555,0
2020,39,1,18444,0.8047436630874734,1,0,1.0418888888888889,0
2020,39,2,18659,0.8047436630874734,1,0,1.0574444444444444,0
2020,39,3,18792,0.8047436630874734,1,0,1.0674444444444444,0
2020,39,4,19229,0.8047436630874734,1,0,1.0674444444444444,0
2021,39,1,19436,0.78,1,1,1.2112222222222222,0
2021,39,2,19985,0.78,1,0,1.2112222222222222,0
2021,39,3,20240,0.78,1,0,1.2144444444444444,0
2021,39,4,20647,0.78,1,0,1.2344444444444445,0
2022,39,1,20943,0.7712691379830343,1,0,1.265222222222222,0
2022,39,2,21771,0.7712691379830343,1,0,1.2696666666666667,0
2022,39,3,22125,0.7712691379830343,1,0,1.256,0
2022,39,4,22478,0.7712691379830343,1,0,1.256,0
2023,39,1,22658,0.75,1,0,1.4324444444444446,0
2023,39,2,23316,0.75,1,0,1.4324444444444446,0
2023,39,3,23584,0.75,1,0,1.426888888888889,0
2023,39,4,24054,0.75,1,0,1.4266666666666667,0
2024,39,1,24349,0.73,1,1,1.5899999999999999,0
2024,39,2,24891,0.73,1,0,1.5943333333333334,0
2024,39,3,25062,0.73,1,0,1.7106666666666668,0
2024,39,4,25467,0.73,1,0,1.9262222222222223,0
2025,39,1,25716,0.7050468775984908,1,1,2.954,0
2016,40,2,45305,1.082707426010981,2,0,0.9481625710592239,0
2016,40,3,45426,1.082707426010981,2,0,0.9514959043925572,0
2016,40,4,45671,1.082707426010981,2,0,0.9514959043925572,0
2017,40,1,45396,1.08879233800362,2,0,1.0087156228535732,1
2017,40,2,45434,1.08879233800362,2,1,1.014271178409129,0
2017,40,3,45226,1.08879233800362,2,0,1.0209378450757955,1
2017,40,4,45511,1.08879233800362,2,0,1.0209378450757955,0
2018,40,1,45346,1.092050423336473,2,-1,1.0265575354700156,1
2018,40,2,45272,1.092050423336473,2,0,1.0243353132477935,1
2018,40,3,45285,1.092050423336473,2,0,1.0288908688033491,0
2018,40,4,45533,1.092050423336473,2,0,1.0288908688033491,0
2019,40,1,45280,1.104876629700027,2,-1,0.9725555555555556,1
2019,40,2,45423,1.104876629700027,2,0,0.9751481481481482,0
2019,40,3,45337,1.104876629700027,2,0,0.9813333333333333,1
2019,40,4,45555,1.104876629700027,2,0,0.9813333333333333,0
2020,40,1,45353,1.099979774010091,2,0,1.0396666666666665,1
2020,40,2,45367,1.099979774010091,2,0,1.0552222222222223,0
2020,40,3,45398,1.099979774010091,2,0,1.065222222222222,0
2020,40,4,45474,1.099979774010091,2,0,1.065222222222222,0
2021,40,1,45123,1.12,2,1,1.2087777777777777,1
2021,40,2,45295,1.12,2,0,1.2087777777777777,0
2021,40,3,45136,1.12,2,0,1.212,1
2021,40,4,45326,1.12,2,0,1.232,0
2022,40,1,44948,1.101502083889722,2,0,1.2627777777777778,1
2022,40,2,45029,1.101502083889722,2,0,1.2672222222222222,0
2022,40,3,44904,1.101502083889722,2,0,1.2535555555555555,1
2022,40,4,45002,1.101502083889722,2,0,1.2535555555555555,0
2023,40,1,44758,1.12,2,1,1.4255555555555557,1
2023,40,2,44765,1.12,2,0,1.4255555555555557,0
2023,40,3,44593,1.12,2,0,1.4200000000000002,1
2023,40,4,44883,1.12,2,0,1.4197777777777778,0
2024,40,1,44594,1.12,2,0,1.5865555555555555,1
2024,40,2,44487,1.12,2,0,1.590888888888889,1
2024,40,3,44514,1.12,2,0,1.7072222222222222,0
2024,40,4,44708,1.12,2,0,1.922777777777778,0
2025,40,1,44349,1.118192528350662,2,1,2.95,1
2016,41,2,39483,0.6658163253946672,1,0,0.9537181266147794,0
2016,41,3,44426,0.6658163253946672,1,0,0.9570514599481127,0
2016,41,4,46128,0.6658163253946672,1,0,0.9570514599481127,0
2017,41,1,46940,0.6581667146889957,1,0,1.0142711784091287,0
2017,41,2,49581,0.6581667146889957,1,0,1.0220489561869066,0
2017,41,3,52018,0.6581667146889957,1,0,1.0287156228535732,0
2017,41,4,54792,0.6581667146889957,1,0,1.0287156228535732,0
2018,41,1,55901,0.6548880225717173,1,1,1.03100197991446,0
2018,41,2,57940,0.6548880225717173,1,0,1.028779757692238,0
2018,41,3,59212,0.6548880225717173,1,0,1.0333353132477936,0
2018,41,4,60321,0.6548880225717173,1,0,1.0333353132477936,0
2019,41,1,60279,0.6668337632133433,1,0,0.975888888888889,1
2019,41,2,61828,0.6668337632133433,1,0,0.9784814814814816,0
2019,41,3,62331,0.6668337632133433,1,0,0.9846666666666667,0
2019,41,4,62856,0.6668337632133433,1,0,0.9846666666666667,0
2020,41,1,62567,0.6784876326378501,1,0,1.0430000000000001,1
2020,41,2,63314,0.6784876326378501,1,0,1.0585555555555557,0
2020,41,3,63765,0.6784876326378501,1,1,1.065222222222222,0
2020,41,4,63946,0.6784876326378501,1,0,1.065222222222222,0
2021,41,1,62377,0.69,1,0,1.212111111111111,1
2021,41,2,63128,0.69,1,0,1.212111111111111,0
2021,41,3,63697,0.69,1,0,1.2153333333333334,0
2021,41,4,64060,0.69,1,0,1.2353333333333332,0
2022,41,1,63648,0.7095538729607136,1,1,1.2638888888888888,1
2022,41,2,64002,0.7095538729607136,1,0,1.2683333333333333,0
2022,41,3,64250,0.7095538729607136,1,0,1.2546666666666666,0
2022,41,4,64350,0.7095538729607136,1,0,1.2546666666666666,0
2023,41,1,64203,0.69,1,1,1.4277777777777778,1
2023,41,2,64104,0.69,1,0,1.4277777777777778,1
2023,41,3,63936,0.69,1,0,1.4222222222222223,1
2023,41,4,64166,0.69,1,0,1.422,0
2024,41,1,63618,0.69,1,1,1.5837777777777777,1
2024,41,2,59963,0.69,1,0,1.5881111111111113,1
2024,41,3,59570,0.69,1,0,1.7044444444444444,1
2024,41,4,59537,0.69,1,1,1.9100000000000001,1
2025,41,1,56084,0.6902595726203624,1,0,2.950555555555556,1
2016,42,2,11919,0.9946602568133878,1,0,0.9503847932814461,0
2016,42,3,12084,0.9946602568133878,1,0,0.9537181266147794,0
2016,42,4,12284,0.9946602568133878,1,0,0.9537181266147794,0
2017,42,1,12336,0.9943104636817118,1,0,1.0109378450757955,0
2017,42,2,12527,0.9943104636817118,1,0,1.0187156228535734,0
2017,42,3,12631,0.9943104636817118,1,0,1.02538228952024,0
2017,42,4,12911,0.9943104636817118,1,0,1.02538228952024,0
2018,42,1,13078,0.992399313338102,1,1,1.0232242021366824,0
2018,42,2,12813,0.992399313338102,1,0,1.0210019799144603,1
2018,42,3,12815,0.992399313338102,1,0,1.0255575354700157,0
2018,42,4,12907,0.992399313338102,1,0,1.0255575354700157,0
2019,42,1,12902,0.9874188270098792,1,0,0.9681111111111113,1
2019,42,2,12930,0.9874188270098792,1,0,0.9707037037037038,0
2019,42,3,12937,0.9874188270098792,1,0,0.9768888888888889,0
2019,42,4,13000,0.9874188270098792,1,0,0.9768888888888889,0
2020,42,1,12975,0.9918775048062878,1,0,1.0352222222222223,1
2020,42,2,12812,0.9918775048062878,1,0,1.0507777777777778,1
2020,42,3,12714,0.9918775048062878,1,1,1.054111111111111,1
2020,42,4,12313,0.9918775048062878,1,0,1.054111111111111,1
2021,42,1,12232,1.04,1,0,1.2009999999999998,1
2021,42,2,12158,1.04,1,0,1.2009999999999998,1
2021,42,3,12091,1.04,1,0,1.204222222222222,1
2021,42,4,12085,1.04,1,0,1.224222222222222,1
2022,42,1,11992,1.054026370292137,1,-1,1.2594444444444444,1
2022,42,2,11967,1.054026370292137,1,0,1.2638888888888888,1
2022,42,3,11933,1.054026370292137,1,0,1.2502222222222221,1
2022,42,4,11962,1.054026370292137,1,0,1.2502222222222221,0
2023,42,1,11930,1.07,1,0,1.4266666666666667,1
2023,42,2,11858,1.07,1,0,1.4266666666666667,1
2023,42,3,11811,1.07,1,0,1.4211111111111112,1
2023,42,4,11831,1.07,1,0,1.4208888888888889,0
2024,42,1,11750,1.1,1,0,1.5876666666666666,1
2024,42,2,11858,1.1,1,0,1.592,0
2024,42,3,11760,1.1,1,0,1.7083333333333333,1
2024,42,4,11800,1.1,1,0,1.923888888888889,0
2025,42,1,11757,1.114473186452455,1,1,2.9534444444444445,1
2016,43,2,23517,0.7840139430815565,1,0,0.9481625710592239,0
2016,43,3,23532,0.7840139430815565,1,0,0.9514959043925572,0
2016,43,4,23661,0.7840139430815565,1,0,0.9514959043925572,0
2017,43,1,23551,0.8127493519707844,1,1,1.004271178409129,1
2017,43,2,23083,0.8127493519707844,1,0,1.0120489561869068,1
2017,43,3,23069,0.8127493519707844,1,0,1.0187156228535734,1
2017,43,4,23221,0.8127493519707844,1,0,1.0187156228535734,0
2018,43,1,23103,0.8224783987527378,1,0,1.0232242021366824,1
2018,43,2,23205,0.8224783987527378,1,0,1.0210019799144603,0
2018,43,3,23190,0.8224783987527378,1,0,1.0255575354700157,1
2018,43,4,23285,0.8224783987527378,1,0,1.0255575354700157,0
2019,43,1,23109,0.8448008732063784,1,0,0.9681111111111113,1
2019,43,2,23252,0.8448008732063784,1,0,0.9707037037037038,0
2019,43,3,23190,0.8448008732063784,1,0,0.9768888888888889,1
2019,43,4,23259,0.8448008732063784,1,0,0.9768888888888889,0
2020,43,1,23111,0.8705880392660297,1,0,1.0352222222222223,1
2020,43,2,23262,0.8705880392660297,1,0,1.0507777777777778,0
2020,43,3,23241,0.8705880392660297,1,0,1.0607777777777778,1
2020,43,4,23352,0.8705880392660297,1,0,1.0607777777777778,0
2021,43,1,23220,0.91,1,0,1.2076666666666667,1
2021,43,2,23222,0.91,1,0,1.2076666666666667,0
2021,43,3,23153,0.91,1,0,1.210888888888889,1
2021,43,4,23279,0.91,1,0,1.230888888888889,0
2022,43,1,23214,0.9352533555847704,1,0,1.2616666666666667,1
2022,43,2,23328,0.9352533555847704,1,0,1.2661111111111112,0
2022,43,3,23465,0.9352533555847704,1,0,1.2524444444444445,0
2022,43,4,23697,0.9352533555847704,1,0,1.2524444444444445,0
2023,43,1,23697,0.94,1,1,1.4266666666666667,0
2023,43,2,23793,0.94,1,0,1.4266666666666667,0
2023,43,3,23731,0.94,1,0,1.4211111111111112,1
2023,43,4,23933,0.94,1,0,1.4208888888888889,0
2024,43,1,23816,0.97,1,1,1.5855555555555554,1
2024,43,2,23943,0.97,1,0,1.589888888888889,0
2024,43,3,23995,0.97,1,0,1.7062222222222223,0
2024,43,4,24279,0.97,1,1,1.9051111111111112,0
2025,43,1,24171,0.9830082428691236,1,0,2.945666666666667,1
2016,44,2,70346,0.8260338799893728,0,0,0.949273682170335,0
2016,44,3,70772,0.8260338799893728,0,0,0.9526070155036683,0
2016,44,4,71548,0.8260338799893728,0,0,0.9526070155036683,0
2017,44,1,71635,0.8335324484555086,0,0,1.0098267339646845,0
2017,44,2,72246,0.8335324484555086,0,0,1.0176045117424624,0
2017,44,3,72874,0.8335324484555086,0,0,1.024271178409129,0
2017,44,4,73872,0.8335324484555086,0,0,1.024271178409129,0
2018,44,1,73889,0.8292495763170917,0,-1,1.029890868803349,0
2018,44,2,75357,0.8292495763170917,0,0,1.0276686465811269,0
2018,44,3,76564,0.8292495763170917,0,0,1.0322242021366823,0
2018,44,4,78798,0.8292495763170917,0,0,1.0322242021366823,0
2019,44,1,81733,0.7969289747086111,0,-1,0.9770000000000001,0
2019,44,2,89468,0.7969289747086111,0,0,0.9795925925925927,0
2019,44,3,93199,0.7969289747086111,0,0,0.9857777777777778,0
2019,44,4,98030,0.7969289747086111,0,0,0.9857777777777778,0
2020,44,1,101860,0.7712004490097454,0,0,1.044111111111111,0
2020,44,2,107486,0.7712004490097454,0,0,1.0596666666666668,0
2020,44,3,109868,0.7712004490097454,0,0,1.0696666666666665,0
2020,44,4,112595,0.7712004490097454,0,0,1.0696666666666665,0
2021,44,1,114200,0.78,0,1,1.2098888888888888,0
2021,44,2,113820,0.78,0,0,1.2098888888888888,1
2021,44,3,114354,0.78,0,0,1.2131111111111113,0
2021,44,4,115080,0.78,0,0,1.233111111111111,0
2022,44,1,115800,0.7944202471814573,0,0,1.2638888888888888,0
2022,44,2,115165,0.7944202471814573,0,0,1.2683333333333333,1
2022,44,3,114670,0.7944202471814573,0,0,1.2546666666666666,1
2022,44,4,114460,0.7944202471814573,0,0,1.2546666666666666,1
2023,44,1,113613,0.82,0,1,1.4283333333333335,1
2023,44,2,111529,0.82,0,0,1.4283333333333335,1
2023,44,3,110692,0.82,0,0,1.422777777777778,1
2023,44,4,110449,0.82,0,0,1.4225555555555556,1
2024,44,1,109519,0.83,0,0,1.5893333333333333,1
2024,44,2,109261,0.83,0,0,1.5936666666666668,1
2024,44,3,109134,0.83,0,1,1.7077777777777776,1
2024,44,4,108388,0.83,0,0,1.9233333333333333,1
2025,44,1,106922,0.8468148506018275,0,1,2.9494444444444445,1
2016,45,2,8483,0.8800119641572087,2,0,0.9526070155036683,0
2016,45,3,8553,0.8800119641572087,2,0,0.9559403488370017,0
2016,45,4,8670,0.8800119641572087,2,0,0.9559403488370017,0
2017,45,1,8683,0.8813402310288942,2,0,1.0131600672980179,0
2017,45,2,8736,0.8813402310288942,2,0,1.0209378450757955,0
2017,45,3,8785,0.8813402310288942,2,0,1.0276045117424621,0
2017,45,4,8886,0.8813402310288942,2,0,1.0276045117424621,0
2018,45,1,8941,0.8802670462269158,2,0,1.0321130910255711,0
2018,45,2,8985,0.8802670462269158,2,0,1.029890868803349,0
2018,45,3,9024,0.8802670462269158,2,0,1.0344464243589047,0
2018,45,4,9169,0.8802670462269158,2,0,1.0344464243589047,0
2019,45,1,9213,0.8750001170741879,2,0,0.9770000000000001,0
2019,45,2,9280,0.8750001170741879,2,0,0.9795925925925927,0
2019,45,3,9318,0.8750001170741879,2,0,0.9857777777777778,0
2019,45,4,9415,0.8750001170741879,2,0,0.9857777777777778,0
2020,45,1,9413,0.8717424598832294,2,0,1.044111111111111,1
2020,45,2,9484,0.8717424598832294,2,0,1.0596666666666668,0
2020,45,3,9529,0.8717424598832294,2,0,1.0696666666666665,0
2020,45,4,9612,0.8717424598832294,2,0,1.0696666666666665,0
2021,45,1,9628,0.86,2,0,1.2165555555555554,0
2021,45,2,9676,0.86,2,0,1.2165555555555554,0
2021,45,3,9711,0.86,2,0,1.2197777777777778,0
2021,45,4,9769,0.86,2,0,1.2397777777777779,0
2022,45,1,9764,0.870483366439032,2,0,1.2705555555555554,1
2022,45,2,9839,0.870483366439032,2,0,1.275,0
2022,45,3,9826,0.870483366439032,2,0,1.2613333333333332,1
2022,45,4,9880,0.870483366439032,2,0,1.2613333333333332,0
2023,45,1,9925,0.84,2,0,1.4377777777777778,0
2023,45,2,9980,0.84,2,0,1.4377777777777778,0
2023,45,3,9993,0.84,2,0,1.4322222222222223,0
2023,45,4,10037,0.84,2,0,1.432,0
2024,45,1,10027,0.82,2,1,1.5887777777777776,1
2024,45,2,10096,0.82,2,0,1.5931111111111111,0
2024,45,3,10146,0.82,2,0,1.7094444444444443,0
2024,45,4,10223,0.82,2,1,1.912777777777778,0
2025,45,1,10146,0.8034570206111499,2,1,2.9377777777777783,1
2016,46,2,27181,0.837650787959436,1,0,0.9459403488370017,0
2016,46,3,27356,0.837650787959436,1,0,0.949273682170335,0
2016,46,4,27628,0.837650787959436,1,0,0.949273682170335,0
2017,46,1,27681,0.8686715351899849,1,0,1.0064934006313513,0
2017,46,2,27863,0.8686715351899849,1,0,1.014271178409129,0
2017,46,3,27992,0.8686715351899849,1,0,1.0209378450757955,0
2017,46,4,28246,0.8686715351899849,1,0,1.0209378450757955,0
2018,46,1,28128,0.871375186896324,1,0,1.0254464243589045,1
2018,46,2,28309,0.871375186896324,1,0,1.0232242021366824,0
2018,46,3,28348,0.871375186896324,1,0,1.027779757692238,0
2018,46,4,28550,0.871375186896324,1,0,1.027779757692238,0
2019,46,1,28506,0.8926867234480612,1,0,0.9703333333333335,1
2019,46,2,28819,0.8926867234480612,1,0,0.9729259259259261,0
2019,46,3,28842,0.8926867234480612,1,0,0.9791111111111112,0
2019,46,4,29080,0.8926867234480612,1,0,0.9791111111111112,0
2020,46,1,29057,0.9013583297590846,1,1,1.033,1
2020,46,2,28749,0.9013583297590846,1,0,1.0485555555555557,1
2020,46,3,28717,0.9013583297590846,1,0,1.0585555555555555,1
2020,46,4,28842,0.9013583297590846,1,0,1.0585555555555555,0
2021,46,1,28778,0.94,1,0,1.2054444444444443,1
2021,46,2,28806,0.94,1,0,1.2054444444444443,0
2021,46,3,28790,0.94,1,0,1.2086666666666668,1
2021,46,4,28909,0.94,1,0,1.2286666666666666,0
2022,46,1,28865,0.9355999145114648,1,0,1.2594444444444444,1
2022,46,2,28915,0.9355999145114648,1,0,1.2638888888888888,0
2022,46,3,29202,0.9355999145114648,1,0,1.2502222222222221,0
2022,46,4,29472,0.9355999145114648,1,0,1.2502222222222221,0
2023,46,1,29444,0.96,1,1,1.4233333333333333,1
2023,46,2,29462,0.96,1,0,1.4233333333333333,0
2023,46,3,29423,0.96,1,0,1.4177777777777778,1
2023,46,4,29618,0.96,1,0,1.4175555555555555,0
2024,46,1,29574,0.98,1,0,1.5843333333333331,1
2024,46,2,29588,0.98,1,0,1.5886666666666664,0
2024,46,3,29584,0.98,1,0,1.7049999999999998,1
2024,46,4,29763,0.98,1,0,1.9205555555555556,0
2025,46,1,29633,0.99142229143922,1,1,2.9434444444444448,1
2016,47,2,17175,0.6392031445940235,1,0,0.9459403488370017,0
2016,47,3,17422,0.6392031445940235,1,0,0.949273682170335,0
2016,47,4,17641,0.6392031445940235,1,0,0.949273682170335,0
2017,47,1,17853,0.6451839250438225,1,0,1.0064934006313513,0
2017,47,2,18075,0.6451839250438225,1,0,1.014271178409129,0
2017,47,3,18258,0.6451839250438225,1,0,1.0209378450757955,0
2017,47,4,18445,0.6451839250438225,1,0,1.0209378450757955,0
2018,47,1,18520,0.6477510323697725,1,0,1.0254464243589045,0
2018,47,2,18795,0.6477510323697725,1,0,1.0232242021366824,0
2018,47,3,18989,0.6477510323697725,1,0,1.027779757692238,0
2018,47,4,19231,0.6477510323697725,1,0,1.027779757692238,0
2019,47,1,19398,0.6689120263093478,1,1,0.9671111111111111,0
2019,47,2,19252,0.6689120263093478,1,0,0.9697037037037037,1
2019,47,3,19115,0.6689120263093478,1,0,0.9758888888888889,1
2019,47,4,19116,0.6689120263093478,1,0,0.9758888888888889,0
2020,47,1,19093,0.6737906000653799,1,0,1.0342222222222222,1
2020,47,2,19110,0.6737906000653799,1,0,1.049777777777778,0
2020,47,3,19044,0.6737906000653799,1,0,1.0597777777777777,1
2020,47,4,19033,0.6737906000653799,1,0,1.0597777777777777,1
2021,47,1,19050,0.7,1,0,1.2066666666666666,0
2021,47,2,19046,0.7,1,0,1.2066666666666666,1
2021,47,3,19080,0.7,1,0,1.2098888888888888,0
2021,47,4,19394,0.7,1,0,1.2298888888888888,0
2022,47,1,19729,0.7235743889271972,1,0,1.2606666666666666,0
2022,47,2,20681,0.7235743889271972,1,0,1.265111111111111,0
2022,47,3,21279,0.7235743889271972,1,0,1.2514444444444444,0
2022,47,4,22079,0.7235743889271972,1,0,1.2514444444444444,0
2023,47,1,22447,0.71,1,1,1.4245555555555556,0
2023,47,2,22842,0.71,1,0,1.4245555555555556,0
2023,47,3,22988,0.71,1,0,1.419,0
2023,47,4,23379,0.71,1,0,1.4187777777777777,0
2024,47,1,23596,0.72,1,1,1.582222222222222,0
2024,47,2,23465,0.72,1,0,1.5865555555555555,1
2024,47,3,23539,0.72,1,0,1.702888888888889,0
2024,47,4,23798,0.72,1,1,1.9073333333333333,0
2025,47,1,22438,0.7236967742521193,1,1,2.936777777777778,1
2016,48,2,10396,0.6560830085207233,2,0,0.9537181266147794,0
2016,48,3,10463,0.6560830085207233,2,0,0.9570514599481127,0
2016,48,4,10701,0.6560830085207233,2,0,0.9570514599481127,0
2017,48,1,10737,0.6586414707362187,2,0,1.0142711784091287,0
2017,48,2,10888,0.6586414707362187,2,0,1.0220489561869066,0
2017,48,3,10965,0.6586414707362187,2,0,1.0287156228535732,0
2017,48,4,11233,0.6586414707362187,2,0,1.0287156228535732,0
2018,48,1,11279,0.6622446323971982,2,0,1.0332242021366822,0
2018,48,2,11444,0.6622446323971982,2,0,1.03100197991446,0
2018,48,3,11555,0.6622446323971982,2,0,1.0355575354700157,0
2018,48,4,11768,0.6622446323971982,2,0,1.0355575354700157,0
2019,48,1,11862,0.6713312148136904,2,-1,0.9803333333333334,0
2019,48,2,12066,0.6713312148136904,2,0,0.982925925925926,0
2019,48,3,12201,0.6713312148136904,2,0,0.989111111111111,0
