Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Avg_ACR_Other_Providers,Churn
2019,40,2,1.104876629700027,2,0,0.9751481481481482,0
2019,40,3,1.104876629700027,2,0,0.9813333333333333,1
2019,40,4,1.104876629700027,2,0,0.9813333333333333,0
2020,40,1,1.099979774010091,2,0,1.0396666666666665,1
2020,40,2,1.099979774010091,2,0,1.0552222222222223,0
2020,40,3,1.099979774010091,2,0,1.065222222222222,0
2020,40,4,1.099979774010091,2,0,1.065222222222222,0
2021,40,1,1.12,2,1,1.2087777777777777,1
2021,40,2,1.12,2,0,1.2087777777777777,0
2021,40,3,1.12,2,0,1.212,1
2021,40,4,1.12,2,0,1.232,0
2022,40,1,1.101502083889722,2,0,1.2627777777777778,1
2022,40,2,1.101502083889722,2,0,1.2672222222222222,0
2022,40,3,1.101502083889722,2,0,1.2535555555555555,1
2022,40,4,1.101502083889722,2,0,1.2535555555555555,0
2023,40,1,1.12,2,1,1.4255555555555557,1
2023,40,2,1.12,2,0,1.4255555555555557,0
2023,40,3,1.12,2,0,1.4200000000000002,1
2023,40,4,1.12,2,0,1.4197777777777778,0
2024,40,1,1.12,2,0,1.5865555555555555,1
2024,40,2,1.12,2,0,1.590888888888889,1
2024,40,3,1.12,2,0,1.7072222222222222,0
2024,40,4,1.12,2,0,1.922777777777778,0
2025,40,1,1.118192528350662,2,1,2.95,1
2016,41,2,0.6658163253946672,1,0,0.9537181266147794,0
2016,41,3,0.6658163253946672,1,0,0.9570514599481127,0
2016,41,4,0.6658163253946672,1,0,0.9570514599481127,0
2017,41,1,0.6581667146889957,1,0,1.0142711784091287,0
2017,41,2,0.6581667146889957,1,0,1.0220489561869066,0
2017,41,3,0.6581667146889957,1,0,1.0287156228535732,0
2017,41,4,0.6581667146889957,1,0,1.0287156228535732,0
2018,41,1,0.6548880225717173,1,1,1.03100197991446,0
2018,41,2,0.6548880225717173,1,0,1.028779757692238,0
2018,41,3,0.6548880225717173,1,0,1.0333353132477936,0
2018,41,4,0.6548880225717173,1,0,1.0333353132477936,0
2019,41,1,0.6668337632133433,1,0,0.975888888888889,1
2019,41,2,0.6668337632133433,1,0,0.9784814814814816,0
2019,41,3,0.6668337632133433,1,0,0.9846666666666667,0
2019,41,4,0.6668337632133433,1,0,0.9846666666666667,0
2020,41,1,0.6784876326378501,1,0,1.0430000000000001,1
2020,41,2,0.6784876326378501,1,0,1.0585555555555557,0
2020,41,3,0.6784876326378501,1,1,1.065222222222222,0
2020,41,4,0.6784876326378501,1,0,1.065222222222222,0
2021,41,1,0.69,1,0,1.212111111111111,1
2021,41,2,0.69,1,0,1.212111111111111,0
2021,41,3,0.69,1,0,1.2153333333333334,0
2021,41,4,0.69,1,0,1.2353333333333332,0
2022,41,1,0.7095538729607136,1,1,1.2638888888888888,1
2022,41,2,0.7095538729607136,1,0,1.2683333333333333,0
2022,41,3,0.7095538729607136,1,0,1.2546666666666666,0
2022,41,4,0.7095538729607136,1,0,1.2546666666666666,0
2023,41,1,0.69,1,1,1.4277777777777778,1
2023,41,2,0.69,1,0,1.4277777777777778,1
2023,41,3,0.69,1,0,1.4222222222222223,1
2023,41,4,0.69,1,0,1.422,0
2024,41,1,0.69,1,1,1.5837777777777777,1
2024,41,2,0.69,1,0,1.5881111111111113,1
2024,41,3,0.69,1,0,1.7044444444444444,1
2024,41,4,0.69,1,1,1.9100000000000001,1
2025,41,1,0.6902595726203624,1,0,2.950555555555556,1
2016,42,2,0.9946602568133878,1,0,0.9503847932814461,0
2016,42,3,0.9946602568133878,1,0,0.9537181266147794,0
2016,42,4,0.9946602568133878,1,0,0.9537181266147794,0
2017,42,1,0.9943104636817118,1,0,1.0109378450757955,0
2017,42,2,0.9943104636817118,1,0,1.0187156228535734,0
2017,42,3,0.9943104636817118,1,0,1.02538228952024,0
2017,42,4,0.9943104636817118,1,0,1.02538228952024,0
2018,42,1,0.992399313338102,1,1,1.0232242021366824,0
2018,42,2,0.992399313338102,1,0,1.0210019799144603,1
2018,42,3,0.992399313338102,1,0,1.0255575354700157,0
2018,42,4,0.992399313338102,1,0,1.0255575354700157,0
2019,42,1,0.9874188270098792,1,0,0.9681111111111113,1
2019,42,2,0.9874188270098792,1,0,0.9707037037037038,0
2019,42,3,0.9874188270098792,1,0,0.9768888888888889,0
2019,42,4,0.9874188270098792,1,0,0.9768888888888889,0
2020,42,1,0.9918775048062878,1,0,1.0352222222222223,1
2020,42,2,0.9918775048062878,1,0,1.0507777777777778,1
2020,42,3,0.9918775048062878,1,1,1.054111111111111,1
2020,42,4,0.9918775048062878,1,0,1.054111111111111,1
2021,42,1,1.04,1,0,1.2009999999999998,1
2021,42,2,1.04,1,0,1.2009999999999998,1
2021,42,3,1.04,1,0,1.204222222222222,1
2021,42,4,1.04,1,0,1.224222222222222,1
2022,42,1,1.054026370292137,1,-1,1.2594444444444444,1
2022,42,2,1.054026370292137,1,0,1.2638888888888888,1
2022,42,3,1.054026370292137,1,0,1.2502222222222221,1
2022,42,4,1.054026370292137,1,0,1.2502222222222221,0
2023,42,1,1.07,1,0,1.4266666666666667,1
2023,42,2,1.07,1,0,1.4266666666666667,1
2023,42,3,1.07,1,0,1.4211111111111112,1
2023,42,4,1.07,1,0,1.4208888888888889,0
2024,42,1,1.1,1,0,1.5876666666666666,1
2024,42,2,1.1,1,0,1.592,0
2024,42,3,1.1,1,0,1.7083333333333333,1
2024,42,4,1.1,1,0,1.923888888888889,0
2025,42,1,1.114473186452455,1,1,2.9534444444444445,1
2016,43,2,0.7840139430815565,1,0,0.9481625710592239,0
2016,43,3,0.7840139430815565,1,0,0.9514959043925572,0
2016,43,4,0.7840139430815565,1,0,0.9514959043925572,0
2017,43,1,0.8127493519707844,1,1,1.004271178409129,1
2017,43,2,0.8127493519707844,1,0,1.0120489561869068,1
2017,43,3,0.8127493519707844,1,0,1.0187156228535734,1
2017,43,4,0.8127493519707844,1,0,1.0187156228535734,0
2018,43,1,0.8224783987527378,1,0,1.0232242021366824,1
2018,43,2,0.8224783987527378,1,0,1.0210019799144603,0
2018,43,3,0.8224783987527378,1,0,1.0255575354700157,1
2018,43,4,0.8224783987527378,1,0,1.0255575354700157,0
2019,43,1,0.8448008732063784,1,0,0.9681111111111113,1
2019,43,2,0.8448008732063784,1,0,0.9707037037037038,0
2019,43,3,0.8448008732063784,1,0,0.9768888888888889,1
2019,43,4,0.8448008732063784,1,0,0.9768888888888889,0
2020,43,1,0.8705880392660297,1,0,1.0352222222222223,1
2020,43,2,0.8705880392660297,1,0,1.0507777777777778,0
2020,43,3,0.8705880392660297,1,0,1.0607777777777778,1
2020,43,4,0.8705880392660297,1,0,1.0607777777777778,0
2021,43,1,0.91,1,0,1.2076666666666667,1
2021,43,2,0.91,1,0,1.2076666666666667,0
2021,43,3,0.91,1,0,1.210888888888889,1
2021,43,4,0.91,1,0,1.230888888888889,0
2022,43,1,0.9352533555847704,1,0,1.2616666666666667,1
2022,43,2,0.9352533555847704,1,0,1.2661111111111112,0
2022,43,3,0.9352533555847704,1,0,1.2524444444444445,0
2022,43,4,0.9352533555847704,1,0,1.2524444444444445,0
2023,43,1,0.94,1,1,1.4266666666666667,0
2023,43,2,0.94,1,0,1.4266666666666667,0
2023,43,3,0.94,1,0,1.4211111111111112,1
2023,43,4,0.94,1,0,1.4208888888888889,0
2024,43,1,0.97,1,1,1.5855555555555554,1
2024,43,2,0.97,1,0,1.589888888888889,0
2024,43,3,0.97,1,0,1.7062222222222223,0
2024,43,4,0.97,1,1,1.9051111111111112,0
2025,43,1,0.9830082428691236,1,0,2.945666666666667,1
2016,44,2,0.8260338799893728,0,0,0.949273682170335,0
2016,44,3,0.8260338799893728,0,0,0.9526070155036683,0
2016,44,4,0.8260338799893728,0,0,0.9526070155036683,0
2017,44,1,0.8335324484555086,0,0,1.0098267339646845,0
2017,44,2,0.8335324484555086,0,0,1.0176045117424624,0
2017,44,3,0.8335324484555086,0,0,1.024271178409129,0
2017,44,4,0.8335324484555086,0,0,1.024271178409129,0
2018,44,1,0.8292495763170917,0,-1,1.029890868803349,0
2018,44,2,0.8292495763170917,0,0,1.0276686465811269,0
2018,44,3,0.8292495763170917,0,0,1.0322242021366823,0
2018,44,4,0.8292495763170917,0,0,1.0322242021366823,0
2019,44,1,0.7969289747086111,0,-1,0.9770000000000001,0
2019,44,2,0.7969289747086111,0,0,0.9795925925925927,0
2019,44,3,0.7969289747086111,0,0,0.9857777777777778,0
2019,44,4,0.7969289747086111,0,0,0.9857777777777778,0
2020,44,1,0.7712004490097454,0,0,1.044111111111111,0
2020,44,2,0.7712004490097454,0,0,1.0596666666666668,0
2020,44,3,0.7712004490097454,0,0,1.0696666666666665,0
2020,44,4,0.7712004490097454,0,0,1.0696666666666665,0
2021,44,1,0.78,0,1,1.2098888888888888,0
2021,44,2,0.78,0,0,1.2098888888888888,1
2021,44,3,0.78,0,0,1.2131111111111113,0
2021,44,4,0.78,0,0,1.233111111111111,0
2022,44,1,0.7944202471814573,0,0,1.2638888888888888,0
2022,44,2,0.7944202471814573,0,0,1.2683333333333333,1
2022,44,3,0.7944202471814573,0,0,1.2546666666666666,1
2022,44,4,0.7944202471814573,0,0,1.2546666666666666,1
2023,44,1,0.82,0,1,1.4283333333333335,1
2023,44,2,0.82,0,0,1.4283333333333335,1
2023,44,3,0.82,0,0,1.422777777777778,1
2023,44,4,0.82,0,0,1.4225555555555556,1
2024,44,1,0.83,0,0,1.5893333333333333,1
2024,44,2,0.83,0,0,1.5936666666666668,1
2024,44,3,0.83,0,1,1.7077777777777776,1
2024,44,4,0.83,0,0,1.9233333333333333,1
2025,44,1,0.8468148506018275,0,1,2.9494444444444445,1
2016,45,2,0.8800119641572087,2,0,0.9526070155036683,0
2016,45,3,0.8800119641572087,2,0,0.9559403488370017,0
2016,45,4,0.8800119641572087,2,0,0.9559403488370017,0
2017,45,1,0.8813402310288942,2,0,1.0131600672980179,0
2017,45,2,0.8813402310288942,2,0,1.0209378450757955,0
2017,45,3,0.8813402310288942,2,0,1.0276045117424621,0
2017,45,4,0.8813402310288942,2,0,1.0276045117424621,0
2018,45,1,0.8802670462269158,2,0,1.0321130910255711,0
2018,45,2,0.8802670462269158,2,0,1.029890868803349,0
2018,45,3,0.8802670462269158,2,0,1.0344464243589047,0
2018,45,4,0.8802670462269158,2,0,1.0344464243589047,0
2019,45,1,0.8750001170741879,2,0,0.9770000000000001,0
2019,45,2,0.8750001170741879,2,0,0.9795925925925927,0
2019,45,3,0.8750001170741879,2,0,0.9857777777777778,0
2019,45,4,0.8750001170741879,2,0,0.9857777777777778,0
2020,45,1,0.8717424598832294,2,0,1.044111111111111,1
2020,45,2,0.8717424598832294,2,0,1.0596666666666668,0
2020,45,3,0.8717424598832294,2,0,1.0696666666666665,0
2020,45,4,0.8717424598832294,2,0,1.0696666666666665,0
2021,45,1,0.86,2,0,1.2165555555555554,0
2021,45,2,0.86,2,0,1.2165555555555554,0
2021,45,3,0.86,2,0,1.2197777777777778,0
2021,45,4,0.86,2,0,1.2397777777777779,0
2022,45,1,0.870483366439032,2,0,1.2705555555555554,1
2022,45,2,0.870483366439032,2,0,1.275,0
2022,45,3,0.870483366439032,2,0,1.2613333333333332,1
2022,45,4,0.870483366439032,2,0,1.2613333333333332,0
2023,45,1,0.84,2,0,1.4377777777777778,0
2023,45,2,0.84,2,0,1.4377777777777778,0
2023,45,3,0.84,2,0,1.4322222222222223,0
2023,45,4,0.84,2,0,1.432,0
2024,45,1,0.82,2,1,1.5887777777777776,1
2024,45,2,0.82,2,0,1.5931111111111111,0
2024,45,3,0.82,2,0,1.7094444444444443,0
2024,45,4,0.82,2,1,1.912777777777778,0
2025,45,1,0.8034570206111499,2,1,2.9377777777777783,1
2016,46,2,0.837650787959436,1,0,0.9459403488370017,0
2016,46,3,0.837650787959436,1,0,0.949273682170335,0
2016,46,4,0.837650787959436,1,0,0.949273682170335,0
2017,46,1,0.8686715351899849,1,0,1.0064934006313513,0
2017,46,2,0.8686715351899849,1,0,1.014271178409129,0
2017,46,3,0.8686715351899849,1,0,1.0209378450757955,0
2017,46,4,0.8686715351899849,1,0,1.0209378450757955,0
2018,46,1,0.871375186896324,1,0,1.0254464243589045,1
2018,46,2,0.871375186896324,1,0,1.0232242021366824,0
2018,46,3,0.871375186896324,1,0,1.027779757692238,0
2018,46,4,0.871375186896324,1,0,1.027779757692238,0
2019,46,1,0.8926867234480612,1,0,0.9703333333333335,1
2019,46,2,0.8926867234480612,1,0,0.9729259259259261,0
2019,46,3,0.8926867234480612,1,0,0.9791111111111112,0
2019,46,4,0.8926867234480612,1,0,0.9791111111111112,0
2020,46,1,0.9013583297590846,1,1,1.033,1
2020,46,2,0.9013583297590846,1,0,1.0485555555555557,1
2020,46,3,0.9013583297590846,1,0,1.0585555555555555,1
2020,46,4,0.9013583297590846,1,0,1.0585555555555555,0
2021,46,1,0.94,1,0,1.2054444444444443,1
2021,46,2,0.94,1,0,1.2054444444444443,0
2021,46,3,0.94,1,0,1.2086666666666668,1
2021,46,4,0.94,1,0,1.2286666666666666,0
2022,46,1,0.9355999145114648,1,0,1.2594444444444444,1
2022,46,2,0.9355999145114648,1,0,1.2638888888888888,0
2022,46,3,0.9355999145114648,1,0,1.2502222222222221,0
2022,46,4,0.9355999145114648,1,0,1.2502222222222221,0
2023,46,1,0.96,1,1,1.4233333333333333,1
2023,46,2,0.96,1,0,1.4233333333333333,0
2023,46,3,0.96,1,0,1.4177777777777778,1
2023,46,4,0.96,1,0,1.4175555555555555,0
2024,46,1,0.98,1,0,1.5843333333333331,1
2024,46,2,0.98,1,0,1.5886666666666664,0
2024,46,3,0.98,1,0,1.7049999999999998,1
2024,46,4,0.98,1,0,1.9205555555555556,0
2025,46,1,0.99142229143922,1,1,2.9434444444444448,1
2016,47,2,0.6392031445940235,1,0,0.9459403488370017,0
2016,47,3,0.6392031445940235,1,0,0.949273682170335,0
2016,47,4,0.6392031445940235,1,0,0.949273682170335,0
2017,47,1,0.6451839250438225,1,0,1.0064934006313513,0
2017,47,2,0.6451839250438225,1,0,1.014271178409129,0
2017,47,3,0.6451839250438225,1,0,1.0209378450757955,0
2017,47,4,0.6451839250438225,1,0,1.0209378450757955,0
2018,47,1,0.6477510323697725,1,0,1.0254464243589045,0
2018,47,2,0.6477510323697725,1,0,1.0232242021366824,0
2018,47,3,0.6477510323697725,1,0,1.027779757692238,0
2018,47,4,0.6477510323697725,1,0,1.027779757692238,0
2019,47,1,0.6689120263093478,1,1,0.9671111111111111,0
2019,47,2,0.6689120263093478,1,0,0.9697037037037037,1
2019,47,3,0.6689120263093478,1,0,0.9758888888888889,1
2019,47,4,0.6689120263093478,1,0,0.9758888888888889,0
2020,47,1,0.6737906000653799,1,0,1.0342222222222222,1
2020,47,2,0.6737906000653799,1,0,1.049777777777778,0
2020,47,3,0.6737906000653799,1,0,1.0597777777777777,1
2020,47,4,0.6737906000653799,1,0,1.0597777777777777,1
2021,47,1,0.7,1,0,1.2066666666666666,0
2021,47,2,0.7,1,0,1.2066666666666666,1
2021,47,3,0.7,1,0,1.2098888888888888,0
2021,47,4,0.7,1,0,1.2298888888888888,0
2022,47,1,0.7235743889271972,1,0,1.2606666666666666,0
2022,47,2,0.7235743889271972,1,0,1.265111111111111,0
2022,47,3,0.7235743889271972,1,0,1.2514444444444444,0
2022,47,4,0.7235743889271972,1,0,1.2514444444444444,0
2023,47,1,0.71,1,1,1.4245555555555556,0
2023,47,2,0.71,1,0,1.4245555555555556,0
2023,47,3,0.71,1,0,1.419,0
2023,47,4,0.71,1,0,1.4187777777777777,0
2024,47,1,0.72,1,1,1.582222222222222,0
2024,47,2,0.72,1,0,1.5865555555555555,1
2024,47,3,0.72,1,0,1.702888888888889,0
2024,47,4,0.72,1,1,1.9073333333333333,0
2025,47,1,0.7236967742521193,1,1,2.936777777777778,1
2016,48,2,0.6560830085207233,2,0,0.9537181266147794,0
2016,48,3,0.6560830085207233,2,0,0.9570514599481127,0
2016,48,4,0.6560830085207233,2,0,0.9570514599481127,0
2017,48,1,0.6586414707362187,2,0,1.0142711784091287,0
2017,48,2,0.6586414707362187,2,0,1.0220489561869066,0
2017,48,3,0.6586414707362187,2,0,1.0287156228535732,0
2017,48,4,0.6586414707362187,2,0,1.0287156228535732,0
2018,48,1,0.6622446323971982,2,0,1.0332242021366822,0
2018,48,2,0.6622446323971982,2,0,1.03100197991446,0
2018,48,3,0.6622446323971982,2,0,1.0355575354700157,0
2018,48,4,0.6622446323971982,2,0,1.0355575354700157,0
2019,48,1,0.6713312148136904,2,-1,0.9803333333333334,0
2019,48,2,0.6713312148136904,2,0,0.982925925925926,0
2019,48,3,0.6713312148136904,2,0,0.989111111111111,0
2019,48,4,0.6713312148136904,2,0,0.989111111111111,0
2020,48,1,0.6773094812664219,2,0,1.0474444444444444,0
2020,48,2,0.6773094812664219,2,0,1.063,0
2020,48,3,0.6773094812664219,2,0,1.073,0
2020,48,4,0.6773094812664219,2,0,1.073,0
2021,48,1,0.68,2,0,1.2198888888888888,0
2021,48,2,0.68,2,0,1.2198888888888888,0
2021,48,3,0.68,2,0,1.223111111111111,0
2021,48,4,0.68,2,0,1.243111111111111,0
2022,48,1,0.7071896748970845,2,1,1.266111111111111,1
2022,48,2,0.7071896748970845,2,0,1.2705555555555554,0
2022,48,3,0.7071896748970845,2,0,1.2568888888888887,0
2022,48,4,0.7071896748970845,2,0,1.2568888888888887,0
2023,48,1,0.7,2,1,1.4324444444444446,1
2023,48,2,0.7,2,0,1.4324444444444446,0
2023,48,3,0.7,2,0,1.426888888888889,0
2023,48,4,0.7,2,0,1.4266666666666667,0
2024,48,1,0.7,2,1,1.5899999999999999,0
2024,48,2,0.7,2,0,1.5943333333333334,0
2024,48,3,0.7,2,0,1.7106666666666668,0
2024,48,4,0.7,2,0,1.9262222222222223,0
2025,48,1,0.7078326024391381,2,1,2.954555555555556,0
2016,49,2,0.9014188364762372,1,0,0.9503847932814461,0
2016,49,3,0.9014188364762372,1,0,0.9537181266147794,0
2016,49,4,0.9014188364762372,1,0,0.9537181266147794,0
2017,49,1,0.9020278803635232,1,1,1.0081600672980178,0
2017,49,2,0.9020278803635232,1,0,1.0159378450757957,0
2017,49,3,0.9020278803635232,1,0,1.0226045117424623,0
2017,49,4,0.9020278803635232,1,0,1.0226045117424623,0
2018,49,1,0.902566990891408,1,1,1.0243353132477933,0
2018,49,2,0.902566990891408,1,0,1.0221130910255714,1
2018,49,3,0.902566990891408,1,0,1.0266686465811268,0
2018,49,4,0.902566990891408,1,0,1.0266686465811268,0
2019,49,1,0.9056825918163428,1,-1,0.9703333333333335,0
2019,49,2,0.9056825918163428,1,0,0.9729259259259261,0
2019,49,3,0.9056825918163428,1,0,0.9791111111111112,0
2019,49,4,0.9056825918163428,1,0,0.9791111111111112,0
2020,49,1,0.908073866356084,1,1,1.033,0
2020,49,2,0.908073866356084,1,0,1.0485555555555557,1
2020,49,3,0.908073866356084,1,0,1.0585555555555555,0
2020,49,4,0.908073866356084,1,0,1.0585555555555555,0
2021,49,1,0.92,1,1,1.2021111111111111,1
2021,49,2,0.92,1,0,1.2021111111111111,1
2021,49,3,0.92,1,0,1.2053333333333334,1
2021,49,4,0.92,1,0,1.2253333333333334,0
2022,49,1,0.9370132057115146,1,-1,1.26,1
2022,49,2,0.9370132057115146,1,0,1.2644444444444445,0
2022,49,3,0.9370132057115146,1,0,1.2507777777777778,0
2022,49,4,0.9370132057115146,1,0,1.2507777777777778,0
2023,49,1,0.94,1,0,1.4272222222222224,1
2023,49,2,0.94,1,0,1.4272222222222224,0
2023,49,3,0.94,1,0,1.4216666666666666,1
2023,49,4,0.94,1,0,1.4214444444444443,0
2024,49,1,0.95,1,1,1.5855555555555554,0
2024,49,2,0.95,1,0,1.589888888888889,1
2024,49,3,0.95,1,1,1.7016666666666667,1
2024,49,4,0.95,1,0,1.9172222222222224,1
2025,49,1,0.949161344697608,1,1,2.943333333333334,1
2016,50,2,0.8611493296200733,2,0,0.9437181266147795,0
2016,50,3,0.8611493296200733,2,0,0.9470514599481128,1
2016,50,4,0.8611493296200733,2,0,0.9470514599481128,0
2017,50,1,0.8714381755705911,2,0,1.004271178409129,0
2017,50,2,0.8714381755705911,2,0,1.0120489561869068,1
2017,50,3,0.8714381755705911,2,0,1.0187156228535734,0
2017,50,4,0.8714381755705911,2,0,1.0187156228535734,0
2018,50,1,0.8719633398629322,2,0,1.0232242021366824,1
2018,50,2,0.8719633398629322,2,0,1.0210019799144603,0
2018,50,3,0.8719633398629322,2,0,1.0255575354700157,0
2018,50,4,0.8719633398629322,2,0,1.0255575354700157,0
2019,50,1,0.8737831625767657,2,0,0.9681111111111113,1
2019,50,2,0.8737831625767657,2,0,0.9707037037037038,0
2019,50,3,0.8737831625767657,2,0,0.9768888888888889,0
2019,50,4,0.8737831625767657,2,0,0.9768888888888889,0
2020,50,1,0.8783896587392382,2,1,1.0318888888888889,0
2020,50,2,0.8783896587392382,2,0,1.0474444444444446,1
2020,50,3,0.8783896587392382,2,0,1.0574444444444444,1
2020,50,4,0.8783896587392382,2,0,1.0574444444444444,0
2021,50,1,0.89,2,0,1.2043333333333333,1
2021,50,2,0.89,2,0,1.2043333333333333,1
2021,50,3,0.89,2,0,1.2075555555555557,0
2021,50,4,0.89,2,0,1.2275555555555555,0
2022,50,1,0.8860277584107886,2,0,1.2583333333333333,1
2022,50,2,0.8860277584107886,2,0,1.2627777777777778,0
2022,50,3,0.8860277584107886,2,0,1.249111111111111,1
2022,50,4,0.8860277584107886,2,0,1.249111111111111,0
2023,50,1,0.86,2,0,1.4255555555555557,1
2023,50,2,0.86,2,0,1.4255555555555557,0
2023,50,3,0.86,2,0,1.4200000000000002,0
2023,50,4,0.86,2,0,1.4197777777777778,0
2024,50,1,0.86,2,0,1.5865555555555555,0
2024,50,2,0.86,2,0,1.590888888888889,1
2024,50,3,0.86,2,1,1.7038888888888888,0
2024,50,4,0.86,2,0,1.9194444444444445,0
2025,50,1,0.8421557606200274,2,1,2.95,1
2016,51,2,0.9899371664212174,2,0,0.9459403488370017,1
2016,51,3,0.9899371664212174,2,0,0.949273682170335,0
2016,51,4,0.9899371664212174,2,0,0.949273682170335,0
2017,51,1,1.027306175670925,2,0,1.0064934006313513,1
2017,51,2,1.027306175670925,2,0,1.014271178409129,1
2017,51,3,1.027306175670925,2,0,1.0209378450757955,0
2017,51,4,1.027306175670925,2,0,1.0209378450757955,0
2018,51,1,1.008061885944743,2,-1,1.0265575354700156,0
2018,51,2,1.008061885944743,2,0,1.0243353132477935,0
2018,51,3,1.008061885944743,2,0,1.0288908688033491,1
2018,51,4,1.008061885944743,2,0,1.0288908688033491,0
2019,51,1,1.039657190922973,2,-1,0.9725555555555556,0
2019,51,2,1.039657190922973,2,0,0.9751481481481482,1
2019,51,3,1.039657190922973,2,0,0.9813333333333333,1
2019,51,4,1.039657190922973,2,0,0.9813333333333333,0
2020,51,1,1.049564142682384,2,0,1.0396666666666665,0
2020,51,2,1.049564142682384,2,0,1.0552222222222223,0
2020,51,3,1.049564142682384,2,0,1.065222222222222,0
2020,51,4,1.049564142682384,2,0,1.065222222222222,1
2021,51,1,1.04,2,1,1.2076666666666667,0
2021,51,2,1.04,2,0,1.2076666666666667,1
2021,51,3,1.04,2,0,1.210888888888889,1
2021,51,4,1.04,2,0,1.230888888888889,0
2022,51,1,1.015579554534394,2,-1,1.265,0
2022,51,2,1.015579554534394,2,0,1.2694444444444444,1
2022,51,3,1.015579554534394,2,-1,1.266888888888889,0
2022,51,4,1.015579554534394,2,0,1.266888888888889,0
2023,51,1,1.07,2,1,1.4333333333333333,0
2023,51,2,1.07,2,0,1.4333333333333333,0
2023,51,3,1.07,2,0,1.4277777777777778,1
2023,51,4,1.07,2,0,1.4275555555555555,0
2024,51,1,1.07,2,1,1.5898888888888887,0
2024,51,2,1.07,2,0,1.5942222222222222,0
2024,51,3,1.07,2,0,1.7105555555555554,0
2024,51,4,1.07,2,0,1.926111111111111,0
2025,51,1,1.07352385529295,2,1,2.9533333333333336,0
2016,52,2,0.8890288733332363,1,0,0.9460514599481128,0
2016,52,3,0.8890288733332363,1,0,0.9493847932814461,0
2016,52,4,0.8890288733332363,1,0,0.9493847932814461,0
2017,52,1,0.9089846940832454,1,0,1.0066045117424622,0
2017,52,2,0.9089846940832454,1,0,1.01438228952024,0
2017,52,3,0.9089846940832454,1,0,1.0210489561869065,0
2017,52,4,0.9089846940832454,1,0,1.0210489561869065,0
2018,52,1,0.91996310832428,1,-1,1.0266686465811268,0
2018,52,2,0.91996310832428,1,0,1.0244464243589047,0
2018,52,3,0.91996310832428,1,0,1.0290019799144603,0
2018,52,4,0.91996310832428,1,0,1.0290019799144603,0
2019,52,1,0.9262842896903958,1,0,0.9715555555555557,0
2019,52,2,0.9262842896903958,1,0,0.9741481481481483,0
2019,52,3,0.9262842896903958,1,0,0.9803333333333334,0
2019,52,4,0.9262842896903958,1,0,0.9803333333333334,0
2020,52,1,0.9338567818591692,1,0,1.0386666666666666,0
2020,52,2,0.9338567818591692,1,0,1.0542222222222224,0
2020,52,3,0.9338567818591692,1,0,1.0642222222222222,0
2020,52,4,0.9338567818591692,1,0,1.0642222222222222,0
2021,52,1,0.94,1,0,1.211111111111111,0
2021,52,2,0.94,1,0,1.211111111111111,0
2021,52,3,0.94,1,0,1.2143333333333335,0
2021,52,4,0.94,1,0,1.2343333333333333,0
2022,52,1,0.9550540143623718,1,1,1.2617777777777777,0
2022,52,2,0.9550540143623718,1,0,1.2662222222222221,0
2022,52,3,0.9550540143623718,1,0,1.2525555555555554,0
2022,52,4,0.9550540143623718,1,0,1.2525555555555554,0
2023,52,1,0.96,1,1,1.4212222222222224,0
2023,52,2,0.96,1,0,1.4212222222222224,0
2023,52,3,0.96,1,0,1.4156666666666669,0
2023,52,4,0.96,1,0,1.4154444444444445,0
2024,52,1,0.96,1,0,1.582222222222222,0
2024,52,2,0.96,1,0,1.5865555555555555,0
2024,52,3,0.96,1,0,1.702888888888889,0
2024,52,4,0.96,1,0,1.9184444444444444,0
2025,52,1,0.9635810800577066,1,1,2.954555555555556,0
2016,53,2,0.961905568740834,0,0,0.9514959043925574,0
2016,53,3,0.961905568740834,0,0,0.9548292377258907,0
2016,53,4,0.961905568740834,0,0,0.9548292377258907,0
2017,53,1,0.9572462310322514,0,0,1.0120489561869068,1
2017,53,2,0.9572462310322514,0,0,1.0198267339646845,0
2017,53,3,0.9572462310322514,0,0,1.026493400631351,0
2017,53,4,0.9572462310322514,0,0,1.026493400631351,0
2018,53,1,0.9567517465587282,0,0,1.03100197991446,1
2018,53,2,0.9567517465587282,0,0,1.028779757692238,0
2018,53,3,0.9567517465587282,0,0,1.0333353132477936,0
2018,53,4,0.9567517465587282,0,0,1.0333353132477936,0
2019,53,1,0.9375514181176642,0,-1,0.9776666666666668,0
2019,53,2,0.9375514181176642,0,0,0.9802592592592594,0
2019,53,3,0.9375514181176642,0,0,0.9864444444444445,0
2019,53,4,0.9375514181176642,0,0,0.9864444444444445,0
2020,53,1,0.8564666983551927,0,0,1.0447777777777778,0
2020,53,2,0.8564666983551927,0,0,1.0603333333333333,0
2020,53,3,0.8564666983551927,0,0,1.0703333333333334,0
2020,53,4,0.8564666983551927,0,0,1.0703333333333334,0
2021,53,1,0.74,0,0,1.2172222222222222,0
2021,53,2,0.74,0,0,1.2172222222222222,0
2021,53,3,0.74,0,1,1.216,0
2021,53,4,0.74,0,0,1.236,0
2022,53,1,0.7350909640299006,0,0,1.2667777777777778,0
2022,53,2,0.7350909640299006,0,0,1.2712222222222223,0
2022,53,3,0.7350909640299006,0,0,1.2575555555555555,0
2022,53,4,0.7350909640299006,0,0,1.2575555555555555,0
