,Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment,QuarterInt,ACR_next,treatment,CATE,Avg_ACR_Other_Providers
2628,2016,Koenig & Bauer BKK,2,9489,0.75,0.9597016355706002,betriebsbezogen,9497.0,0.75,0.0008423712751395,0,2,0.75,0,0.0112581392995372,0.9498292377258906
2629,2016,Koenig & Bauer BKK,3,9489,0.75,0.9597016355706002,betriebsbezogen,9489.0,0.75,0.0,0,3,0.75,0,-0.0003148453858492,0.953162571059224
2630,2016,Koenig & Bauer BKK,4,9489,0.75,0.9597016355706002,betriebsbezogen,9489.0,0.75,0.0,0,4,0.9500000000000002,1,0.0104047468049928,0.953162571059224
2631,2017,Koenig & Bauer BKK,1,9534,0.9500000000000002,0.9586633999816268,betriebsbezogen,9489.0,0.75,-0.0047423332279481,1,1,0.9500000000000002,0,-0.0017183906048399,1.0081600672980178
2632,2017,Koenig & Bauer BKK,2,9534,0.9500000000000002,0.9586633999816268,betriebsbezogen,9534.0,0.9500000000000002,0.0,0,2,0.9500000000000002,0,0.0034403561394487,1.0159378450757957
2633,2017,Koenig & Bauer BKK,3,9534,0.9500000000000002,0.9586633999816268,betriebsbezogen,9534.0,0.9500000000000002,0.0,0,3,0.9500000000000002,0,-0.0027487435933144,1.0226045117424625
2634,2017,Koenig & Bauer BKK,4,9534,0.9500000000000002,0.9586633999816268,betriebsbezogen,9534.0,0.9500000000000002,0.0,0,4,1.44,1,0.0106369493628527,1.0226045117424625
2635,2018,Koenig & Bauer BKK,1,9534,1.44,0.974063836397331,betriebsbezogen,9534.0,0.9500000000000002,0.0,1,1,1.44,0,-0.0023952898570694,1.0216686465811269
2636,2018,Koenig & Bauer BKK,2,9534,1.44,0.974063836397331,betriebsbezogen,9534.0,1.44,0.0,0,2,1.44,0,0.0064011622203967,1.0194464243589048
2637,2018,Koenig & Bauer BKK,3,9534,1.44,0.974063836397331,betriebsbezogen,9534.0,1.44,0.0,0,3,1.44,0,-0.0003585283817916,1.0240019799144602
2638,2018,Koenig & Bauer BKK,4,9534,1.44,0.974063836397331,betriebsbezogen,9534.0,1.44,0.0,0,4,1.44,0,-0.0004402593728263,1.0240019799144602
2639,2019,Koenig & Bauer BKK,1,9534,1.44,0.9847001909055648,betriebsbezogen,9534.0,1.44,0.0,0,1,1.44,0,-0.0017936743875242,0.9665555555555556
2640,2019,Koenig & Bauer BKK,2,9534,1.44,0.9847001909055648,betriebsbezogen,9534.0,1.44,0.0,0,2,1.44,0,0.0065537033894517,0.9691481481481484
2641,2019,Koenig & Bauer BKK,3,9534,1.44,0.9847001909055648,betriebsbezogen,9534.0,1.44,0.0,0,3,1.44,0,-0.0007035632105225,0.9753333333333334
2642,2019,Koenig & Bauer BKK,4,9534,1.44,0.9847001909055648,betriebsbezogen,9534.0,1.44,0.0,0,4,1.44,0,-0.0013700309874386,0.9753333333333334
2643,2020,Koenig & Bauer BKK,1,9474,1.44,1.003623705303664,betriebsbezogen,9534.0,1.44,0.0062932662051604,0,1,1.44,0,-0.0030423571501887,1.0336666666666667
2644,2020,Koenig & Bauer BKK,2,9474,1.44,1.003623705303664,betriebsbezogen,9474.0,1.44,0.0,0,2,1.44,0,0.0040688133173197,1.0492222222222225
2645,2020,Koenig & Bauer BKK,3,9474,1.44,1.003623705303664,betriebsbezogen,9474.0,1.44,0.0,0,3,1.44,0,-0.0013059997873356,1.0592222222222225
2646,2020,Koenig & Bauer BKK,4,9474,1.44,1.003623705303664,betriebsbezogen,9474.0,1.44,0.0,0,4,1.44,0,-0.0009070941118083,1.0592222222222225
2647,2021,Koenig & Bauer BKK,1,9474,1.44,1.02,betriebsbezogen,9474.0,1.44,0.0,0,1,1.44,0,-0.0033045709413975,1.2061111111111111
2648,2021,Koenig & Bauer BKK,2,9474,1.44,1.02,betriebsbezogen,9474.0,1.44,0.0,0,2,1.44,0,0.0047231967676254,1.2061111111111111
2649,2021,Koenig & Bauer BKK,3,9474,1.44,1.02,betriebsbezogen,9474.0,1.44,0.0,0,3,1.44,0,-0.0015932955835811,1.2093333333333334
2650,2021,Koenig & Bauer BKK,4,9474,1.44,1.02,betriebsbezogen,9474.0,1.44,0.0,0,4,1.44,0,-0.0010597933592325,1.2293333333333334
2651,2022,Koenig & Bauer BKK,1,9353,1.44,1.051634483563044,betriebsbezogen,9474.0,1.44,0.0127717964956723,0,1,1.44,0,-0.0044610937537988,1.2601111111111112
2652,2022,Koenig & Bauer BKK,2,9353,1.44,1.051634483563044,betriebsbezogen,9353.0,1.44,0.0,0,2,1.44,0,0.0048634468324465,1.2645555555555557
2653,2022,Koenig & Bauer BKK,3,9353,1.44,1.051634483563044,betriebsbezogen,9353.0,1.44,0.0,0,3,1.44,0,-0.002866827195942,1.250888888888889
2654,2022,Koenig & Bauer BKK,4,9353,1.44,1.051634483563044,betriebsbezogen,9353.0,1.44,0.0,0,4,1.44,0,0.0009609707012385,1.250888888888889
2655,2023,Koenig & Bauer BKK,1,9338,1.44,1.04,betriebsbezogen,9353.0,1.44,0.0016037634983427,0,1,1.44,0,-0.0032694000503472,1.4273333333333331
2656,2023,Koenig & Bauer BKK,2,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,2,1.44,0,0.0056785835076663,1.4273333333333331
2657,2023,Koenig & Bauer BKK,3,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,3,1.44,0,-0.0013117925125235,1.4217777777777778
2658,2023,Koenig & Bauer BKK,4,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,4,1.44,0,0.0061274093571761,1.4215555555555557
2659,2024,Koenig & Bauer BKK,1,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,1,1.44,0,-0.0028624137159724,1.5883333333333332
2660,2024,Koenig & Bauer BKK,2,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,2,1.44,0,0.0056785835076663,1.592666666666667
2661,2024,Koenig & Bauer BKK,3,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,3,1.44,0,-0.0013117925125235,1.709
2662,2024,Koenig & Bauer BKK,4,9338,1.44,1.04,betriebsbezogen,9338.0,1.44,0.0,0,4,2.48,1,0.0061274093571761,1.924555555555556
2663,2025,Koenig & Bauer BKK,1,9338,2.48,1.046025153859895,betriebsbezogen,9338.0,1.44,0.0,1,1,,0,-0.0031305702393622,2.9535555555555555
2664,2016,Mercedes-Benz BKK,2,203210,1.0,0.7584599068658354,betriebsbezogen,201394.0,1.0,-0.0090171504612848,0,2,1.0,0,-0.0010727276684788,0.9470514599481128
2665,2016,Mercedes-Benz BKK,3,204606,1.0,0.7584599068658354,betriebsbezogen,203210.0,1.0,-0.0068697406623689,0,3,1.0,0,-0.0080486598684424,0.950384793281446
2666,2016,Mercedes-Benz BKK,4,207558,1.0,0.7584599068658354,betriebsbezogen,204606.0,1.0,-0.0144277293920999,0,4,1.1,1,-0.0041584443127127,0.950384793281446
2667,2017,Mercedes-Benz BKK,1,208274,1.1,0.7630558824426839,betriebsbezogen,207558.0,1.0,-0.0034496381734262,1,1,1.1,0,-0.0062663170878078,1.0064934006313513
2668,2017,Mercedes-Benz BKK,2,209353,1.1,0.7630558824426839,betriebsbezogen,208274.0,1.1,-0.0051806754563699,0,2,1.1,0,-0.0007436658925801,1.014271178409129
2669,2017,Mercedes-Benz BKK,3,210077,1.1,0.7630558824426839,betriebsbezogen,209353.0,1.1,-0.0034582738245929,0,3,1.1,0,-0.0077281231751676,1.0209378450757955
2670,2017,Mercedes-Benz BKK,4,212996,1.1,0.7630558824426839,betriebsbezogen,210077.0,1.1,-0.0138949052014261,0,4,0.9,-1,,1.0209378450757955
2671,2018,Mercedes-Benz BKK,1,214126,0.9,0.7661746062448882,betriebsbezogen,212996.0,1.1,-0.0053052639486187,0,1,0.9,0,-0.0074434368242398,1.0276686465811269
2672,2018,Mercedes-Benz BKK,2,215287,0.9,0.7661746062448882,betriebsbezogen,214126.0,0.9,-0.0054220412280619,0,2,0.9,0,-0.001087480388915,1.0254464243589043
2673,2018,Mercedes-Benz BKK,3,216044,0.9,0.7661746062448882,betriebsbezogen,215287.0,0.9,-0.003516236465741,0,3,0.9,0,-0.0090934412251537,1.0300019799144602
2674,2018,Mercedes-Benz BKK,4,218719,0.9,0.7661746062448882,betriebsbezogen,216044.0,0.9,-0.0123817370535631,0,4,0.8,-1,,1.0300019799144602
2675,2019,Mercedes-Benz BKK,1,219472,0.8,0.7793027846446475,betriebsbezogen,218719.0,0.9,-0.0034427736044879,0,1,0.8,0,-0.0074823070726653,0.9736666666666668
2676,2019,Mercedes-Benz BKK,2,220468,0.8,0.7793027846446475,betriebsbezogen,219472.0,0.8,-0.0045381643216446,0,2,0.8,0,-0.0046747747153327,0.9762592592592594
2677,2019,Mercedes-Benz BKK,3,221070,0.8,0.7793027846446475,betriebsbezogen,220468.0,0.8,-0.0027305550011793,0,3,0.8,0,-0.0045557979047446,0.9824444444444445
2678,2019,Mercedes-Benz BKK,4,223686,0.8,0.7793027846446475,betriebsbezogen,221070.0,0.8,-0.0118333559506038,0,4,0.8,0,0.0011707818243376,0.9824444444444445
2679,2020,Mercedes-Benz BKK,1,223726,0.8,0.7842101924362445,betriebsbezogen,223686.0,0.8,-0.0001788220988349,0,1,0.8,0,-0.0023256760268347,1.0407777777777778
2680,2020,Mercedes-Benz BKK,2,224648,0.8,0.7842101924362445,betriebsbezogen,223726.0,0.8,-0.0041211124321714,0,2,0.8,0,-0.0058986122925219,1.0563333333333331
2681,2020,Mercedes-Benz BKK,3,225352,0.8,0.7842101924362445,betriebsbezogen,224648.0,0.8,-0.0031337915316406,0,3,0.8,0,-0.0010693791648059,1.0663333333333334
2682,2020,Mercedes-Benz BKK,4,227451,0.8,0.7842101924362445,betriebsbezogen,225352.0,0.8,-0.0093143171571585,0,4,1.3,1,0.0108920330765511,1.0663333333333334
2683,2021,Mercedes-Benz BKK,1,227864,1.3,0.81,betriebsbezogen,227451.0,0.8,-0.0018157757055365,1,1,1.3,0,-0.0009792477966419,1.2076666666666669
2684,2021,Mercedes-Benz BKK,2,227100,1.3,0.81,betriebsbezogen,227864.0,1.3,0.003352877154794,0,2,1.3,0,0.0212997301654549,1.2076666666666669
2685,2021,Mercedes-Benz BKK,3,227407,1.3,0.81,betriebsbezogen,227100.0,1.3,-0.0013518273888154,0,3,1.3,0,0.0058085511748354,1.210888888888889
2686,2021,Mercedes-Benz BKK,4,228737,1.3,0.81,betriebsbezogen,227407.0,1.3,-0.0058485446798031,0,4,1.3,0,-0.013178851251167,1.230888888888889
2687,2022,Mercedes-Benz BKK,1,229041,1.3,0.8272764257591242,betriebsbezogen,228737.0,1.3,-0.0013290372786212,0,1,1.3,0,-0.0046902493417698,1.2616666666666667
2688,2022,Mercedes-Benz BKK,2,230160,1.3,0.8272764257591242,betriebsbezogen,229041.0,1.3,-0.0048855881698036,0,2,1.3,0,0.0035915847426629,1.2661111111111112
2689,2022,Mercedes-Benz BKK,3,230394,1.3,0.8272764257591242,betriebsbezogen,230160.0,1.3,-0.0010166840458811,0,3,1.3,0,-0.0025279888107932,1.2524444444444445
2690,2022,Mercedes-Benz BKK,4,231982,1.3,0.8272764257591242,betriebsbezogen,230394.0,1.3,-0.006892540604356,0,4,1.3,0,-0.0101572610696037,1.2524444444444445
2691,2023,Mercedes-Benz BKK,1,232482,1.3,0.81,betriebsbezogen,231982.0,1.3,-0.0021553396384202,0,1,1.3,0,0.0014359669766522,1.4288888888888889
2692,2023,Mercedes-Benz BKK,2,233420,1.3,0.81,betriebsbezogen,232482.0,1.3,-0.0040347209676448,0,2,1.3,0,0.0213004687068855,1.4288888888888889
2693,2023,Mercedes-Benz BKK,3,233615,1.3,0.81,betriebsbezogen,233420.0,1.3,-0.0008354039928026,0,3,1.3,0,0.0057237723976742,1.4233333333333331
2694,2023,Mercedes-Benz BKK,4,235472,1.3,0.81,betriebsbezogen,233615.0,1.3,-0.0079489758791173,0,4,1.7,1,-0.0136012205606948,1.423111111111111
2695,2024,Mercedes-Benz BKK,1,236299,1.7,0.82,betriebsbezogen,235472.0,1.3,-0.0035120948562886,1,1,1.7,0,-0.0043092264995565,1.5854444444444444
2696,2024,Mercedes-Benz BKK,2,235639,1.7,0.82,betriebsbezogen,236299.0,1.7,0.0027930714899343,0,2,1.7,0,-0.0077601021158657,1.589777777777778
2697,2024,Mercedes-Benz BKK,3,235703,1.7,0.82,betriebsbezogen,235639.0,1.7,-0.0002716018995157,0,3,1.7,0,-0.0002424806775992,1.7061111111111111
2698,2024,Mercedes-Benz BKK,4,237207,1.7,0.82,betriebsbezogen,235703.0,1.7,-0.0063809115709176,0,4,3.2,1,-0.0224419873087026,1.9216666666666669
2699,2025,Mercedes-Benz BKK,1,237348,3.2,0.8183329315405491,betriebsbezogen,237207.0,1.7,-0.0005944175340525,1,1,,0,-0.0033041866911839,2.945555555555556
2700,2016,Novitas BKK,2,324701,1.35,1.076081241245246,Bundesweit,328896.0,1.35,0.0127547917882856,0,2,1.35,0,-0.0024050009798978,0.943162571059224
2701,2016,Novitas BKK,3,322761,1.35,1.076081241245246,Bundesweit,324701.0,1.35,0.0059747275185478,0,3,1.35,0,-0.0038561770392723,0.9464959043925572
2702,2016,Novitas BKK,4,323881,1.35,1.076081241245246,Bundesweit,322761.0,1.35,-0.0034700598895157,0,4,1.35,0,-0.0044094777095606,0.9464959043925572
2703,2017,Novitas BKK,1,322508,1.35,1.077028017538508,Bundesweit,323881.0,1.35,0.004239211315267,0,1,1.35,0,-0.0043316766636336,1.0037156228535733
2704,2017,Novitas BKK,2,320262,1.35,1.077028017538508,Bundesweit,322508.0,1.35,0.006964168330708,0,2,1.35,0,-0.0020840915229795,1.0114934006313512
2705,2017,Novitas BKK,3,321347,1.35,1.077028017538508,Bundesweit,320262.0,1.35,-0.0033878511968325,0,3,1.35,0,-0.0019411152996174,1.0181600672980178
2706,2017,Novitas BKK,4,321959,1.35,1.077028017538508,Bundesweit,321347.0,1.35,-0.0019044833155436,0,4,1.35,0,-0.0042890248118555,1.0181600672980178
2707,2018,Novitas BKK,1,320926,1.35,1.07232479725422,Bundesweit,321959.0,1.35,0.0032084830677198,0,1,1.35,0,-0.0038322721753736,1.0226686465811268
2708,2018,Novitas BKK,2,320238,1.35,1.07232479725422,Bundesweit,320926.0,1.35,0.0021437963891987,0,2,1.35,0,-0.0015302972560123,1.0204464243589046
2709,2018,Novitas BKK,3,319850,1.35,1.07232479725422,Bundesweit,320238.0,1.35,0.0012115988733379,0,3,1.35,0,-0.002230806089038,1.0250019799144603
2710,2018,Novitas BKK,4,320882,1.35,1.07232479725422,Bundesweit,319850.0,1.35,-0.0032265124277004,0,4,1.34,-1,,1.0250019799144603
2711,2019,Novitas BKK,1,320053,1.34,1.077798515324136,Bundesweit,320882.0,1.35,0.0025835042165032,0,1,1.34,0,-0.0040690295933356,0.9676666666666668
2712,2019,Novitas BKK,2,320262,1.34,1.077798515324136,Bundesweit,320053.0,1.34,-0.0006530168440851,0,2,1.34,0,-0.0022396907415978,0.9702592592592592
2713,2019,Novitas BKK,3,319215,1.34,1.077798515324136,Bundesweit,320262.0,1.34,0.0032691983438559,0,3,1.34,0,-0.0018886967845711,0.9764444444444444
2714,2019,Novitas BKK,4,320220,1.34,1.077798515324136,Bundesweit,319215.0,1.34,-0.0031483482919035,0,4,1.54,1,-0.0017168039652564,0.9764444444444444
2715,2020,Novitas BKK,1,318860,1.54,1.087287814764629,Bundesweit,320220.0,1.34,0.0042470801324089,1,1,1.54,0,-0.0020332069390427,1.0325555555555554
2716,2020,Novitas BKK,2,315998,1.54,1.087287814764629,Bundesweit,318860.0,1.54,0.0089757260239603,0,2,1.54,0,-0.000690750257067,1.048111111111111
2717,2020,Novitas BKK,3,314963,1.54,1.087287814764629,Bundesweit,315998.0,1.54,0.0032753371856783,0,3,1.54,0,-0.0010118193276178,1.058111111111111
2718,2020,Novitas BKK,4,315091,1.54,1.087287814764629,Bundesweit,314963.0,1.54,-0.000406396941863,0,4,1.54,0,-0.0043938837270739,1.058111111111111
2719,2021,Novitas BKK,1,313433,1.54,1.11,Bundesweit,315091.0,1.54,0.0052619719382654,0,1,1.54,0,-0.0025281593629299,1.2049999999999998
2720,2021,Novitas BKK,2,312075,1.54,1.11,Bundesweit,313433.0,1.54,0.0043326643971757,0,2,1.54,0,0.0012063071962996,1.2049999999999998
2721,2021,Novitas BKK,3,310915,1.54,1.11,Bundesweit,312075.0,1.54,0.0037170551950652,0,3,1.54,0,-0.0005834868029664,1.208222222222222
2722,2021,Novitas BKK,4,311184,1.54,1.11,Bundesweit,310915.0,1.54,-0.0008651882347265,0,4,1.54,0,-0.0049051708220183,1.228222222222222
2723,2022,Novitas BKK,1,309884,1.54,1.107690543295979,Bundesweit,311184.0,1.54,0.0041775926782868,0,1,1.54,0,-0.0021975338859837,1.259
2724,2022,Novitas BKK,2,310522,1.54,1.107690543295979,Bundesweit,309884.0,1.54,-0.0020588349188728,0,2,1.54,0,0.001281559768756,1.2634444444444444
2725,2022,Novitas BKK,3,312428,1.54,1.107690543295979,Bundesweit,310522.0,1.54,-0.006138051410206,0,3,1.54,0,0.0011441918982104,1.2497777777777777
2726,2022,Novitas BKK,4,314290,1.54,1.107690543295979,Bundesweit,312428.0,1.54,-0.0059597731317295,0,4,1.54,0,-0.0037773203104213,1.2497777777777777
2727,2023,Novitas BKK,1,314359,1.54,1.11,Bundesweit,314290.0,1.54,-0.0002195424607846,0,1,1.54,0,-0.0023971843075744,1.4262222222222225
2728,2023,Novitas BKK,2,313774,1.54,1.11,Bundesweit,314359.0,1.54,0.0018609297013923,0,2,1.54,0,0.0012063071962996,1.4262222222222225
2729,2023,Novitas BKK,3,313714,1.54,1.11,Bundesweit,313774.0,1.54,0.0001912204325406,0,3,1.54,0,0.0001380735380247,1.4206666666666667
2730,2023,Novitas BKK,4,314952,1.54,1.11,Bundesweit,313714.0,1.54,-0.0039462695321216,0,4,1.7,1,-0.0029156727155868,1.4204444444444444
2731,2024,Novitas BKK,1,314574,1.7,1.12,Bundesweit,314952.0,1.54,0.001200182885011,1,1,1.7,0,-0.002579020757162,1.5854444444444444
2732,2024,Novitas BKK,2,314655,1.7,1.12,Bundesweit,314574.0,1.7,-0.0002574910831791,0,2,1.7,0,0.0041773243382657,1.589777777777778
2733,2024,Novitas BKK,3,315357,1.7,1.12,Bundesweit,314655.0,1.7,-0.002231014921104,0,3,1.7,0,-0.0001915199534453,1.7061111111111111
2734,2024,Novitas BKK,4,316646,1.7,1.12,Bundesweit,315357.0,1.7,-0.0040874310701839,0,4,2.98,1,-0.0039140761395888,1.9216666666666669
2735,2025,Novitas BKK,1,315984,2.98,1.11585667392493,Bundesweit,316646.0,1.7,0.0020906627590432,1,1,,0,-0.0032855149260263,2.948
2736,2016,R+V Betriebskrankenkasse,2,115773,1.0,0.7047920298512784,Bundesweit,115979.0,1.0,0.0017761836194483,0,2,1.0,0,0.000263967098607,0.9470514599481128
2737,2016,R+V Betriebskrankenkasse,3,116331,1.0,0.7047920298512784,Bundesweit,115773.0,1.0,-0.0048197766318571,0,3,1.0,0,-0.0126474017871646,0.950384793281446
2738,2016,R+V Betriebskrankenkasse,4,117424,1.0,0.7047920298512784,Bundesweit,116331.0,1.0,-0.0093956039232878,0,4,1.0,0,-0.0226598285519694,0.950384793281446
2739,2017,R+V Betriebskrankenkasse,1,116982,1.0,0.7252050183789628,Bundesweit,117424.0,1.0,0.0037641368033792,0,1,1.0,0,-0.0151238632362446,1.007604511742462
2740,2017,R+V Betriebskrankenkasse,2,117529,1.0,0.7252050183789628,Bundesweit,116982.0,1.0,-0.0046759330495289,0,2,1.0,0,-0.0007978680180611,1.01538228952024
2741,2017,R+V Betriebskrankenkasse,3,117582,1.0,0.7252050183789628,Bundesweit,117529.0,1.0,-0.0004509525308647,0,3,1.0,0,-0.0129502792441021,1.0220489561869066
2742,2017,R+V Betriebskrankenkasse,4,118077,1.0,0.7252050183789628,Bundesweit,117582.0,1.0,-0.0042098280349033,0,4,0.9,-1,,1.0220489561869066
2743,2018,R+V Betriebskrankenkasse,1,117527,0.9,0.7299594983854064,Bundesweit,118077.0,1.0,0.004657977421513,0,1,0.9,0,-0.0113860298410794,1.0276686465811269
2744,2018,R+V Betriebskrankenkasse,2,117981,0.9,0.7299594983854064,Bundesweit,117527.0,0.9,-0.0038629421324461,0,2,0.9,0,0.0040318171921068,1.0254464243589043
2745,2018,R+V Betriebskrankenkasse,3,118293,0.9,0.7299594983854064,Bundesweit,117981.0,0.9,-0.0026444936049024,0,3,0.9,0,-0.0094051423480605,1.0300019799144602
2746,2018,R+V Betriebskrankenkasse,4,119127,0.9,0.7299594983854064,Bundesweit,118293.0,0.9,-0.0070502903806649,0,4,0.9,0,0.0003349188704352,1.0300019799144602
2747,2019,R+V Betriebskrankenkasse,1,118397,0.9,0.7442032432176996,Bundesweit,119127.0,0.9,0.0061279139070068,0,1,0.9,0,-0.0107449461037147,0.9725555555555556
2748,2019,R+V Betriebskrankenkasse,2,118971,0.9,0.7442032432176996,Bundesweit,118397.0,0.9,-0.0048480958132385,0,2,0.9,0,-0.0086625031293866,0.9751481481481482
2749,2019,R+V Betriebskrankenkasse,3,119118,0.9,0.7442032432176996,Bundesweit,118971.0,0.9,-0.0012355952290894,0,3,0.9,0,-0.0083188895991153,0.9813333333333332
2750,2019,R+V Betriebskrankenkasse,4,119679,0.9,0.7442032432176996,Bundesweit,119118.0,0.9,-0.0047096156752128,0,4,1.2,1,0.0167974915303215,0.9813333333333332
2751,2020,R+V Betriebskrankenkasse,1,118629,1.2,0.7604075744311994,Bundesweit,119679.0,0.9,0.0087734690296543,1,1,1.2,0,-0.011172399574253,1.036333333333333
2752,2020,R+V Betriebskrankenkasse,2,119396,1.2,0.7604075744311994,Bundesweit,118629.0,1.2,-0.0064655354087111,0,2,1.2,0,-0.0014921075201746,1.0518888888888889
2753,2020,R+V Betriebskrankenkasse,3,118354,1.2,0.7604075744311994,Bundesweit,119396.0,1.2,0.0087272605447418,0,3,1.2,0,-0.0114685674137086,1.0618888888888889
2754,2020,R+V Betriebskrankenkasse,4,118529,1.2,0.7604075744311994,Bundesweit,118354.0,1.2,-0.0014786150024502,0,4,1.2,0,0.0028677238344776,1.0618888888888889
2755,2021,R+V Betriebskrankenkasse,1,117528,1.2,0.78,Bundesweit,118529.0,1.2,0.0084451906284537,0,1,1.2,0,-0.0074519987890337,1.2087777777777775
2756,2021,R+V Betriebskrankenkasse,2,118811,1.2,0.78,Bundesweit,117528.0,1.2,-0.0109165475461166,0,2,1.2,0,-0.0019866224514914,1.2087777777777775
2757,2021,R+V Betriebskrankenkasse,3,119407,1.2,0.78,Bundesweit,118811.0,1.2,-0.0050163705380814,0,3,1.2,0,-0.0057732080204346,1.212
2758,2021,R+V Betriebskrankenkasse,4,120560,1.2,0.78,Bundesweit,119407.0,1.2,-0.0096560503153081,0,4,1.2,0,0.0074604141296882,1.232
2759,2022,R+V Betriebskrankenkasse,1,119976,1.2,0.8088359896115932,Bundesweit,120560.0,1.2,0.0048440610484406,0,1,1.2,0,-0.0074823040595672,1.2627777777777778
2760,2022,R+V Betriebskrankenkasse,2,121374,1.2,0.8088359896115932,Bundesweit,119976.0,1.2,-0.0116523304660932,0,2,1.2,0,0.0122613407639993,1.2672222222222222
2761,2022,R+V Betriebskrankenkasse,3,122036,1.2,0.8088359896115932,Bundesweit,121374.0,1.2,-0.0054542158946726,0,3,1.2,0,-0.0070560139393026,1.2535555555555555
2762,2022,R+V Betriebskrankenkasse,4,123230,1.2,0.8088359896115932,Bundesweit,122036.0,1.2,-0.009783998164476,0,4,1.4,1,-0.0045075185809961,1.2535555555555555
2763,2023,R+V Betriebskrankenkasse,1,123150,1.4,0.8,Bundesweit,123230.0,1.2,0.0006491925667451,1,1,1.4,0,-0.0038770624205258,1.4277777777777778
2764,2023,R+V Betriebskrankenkasse,2,124211,1.4,0.8,Bundesweit,123150.0,1.4,-0.0086155095412099,0,2,1.4,0,0.0014642747753579,1.4277777777777778
2765,2023,R+V Betriebskrankenkasse,3,124900,1.4,0.8,Bundesweit,124211.0,1.4,-0.0055470127444429,0,3,1.4,0,-0.0048181563632407,1.4222222222222225
2766,2023,R+V Betriebskrankenkasse,4,125969,1.4,0.8,Bundesweit,124900.0,1.4,-0.0085588470776621,0,4,1.4,0,-0.0045848789189557,1.422
2767,2024,R+V Betriebskrankenkasse,1,125973,1.4,0.82,Bundesweit,125969.0,1.4,-3.175384419976343e-05,0,1,1.4,0,-0.0038732423500123,1.5887777777777776
2768,2024,R+V Betriebskrankenkasse,2,127705,1.4,0.82,Bundesweit,125973.0,1.4,-0.0137489779555936,0,2,1.4,0,0.0029851745137143,1.5931111111111111
2769,2024,R+V Betriebskrankenkasse,3,129659,1.4,0.82,Bundesweit,127705.0,1.4,-0.0153008887670803,0,3,1.4,0,-0.0040332743799779,1.7094444444444443
2770,2024,R+V Betriebskrankenkasse,4,132182,1.4,0.82,Bundesweit,129659.0,1.4,-0.0194587340639677,0,4,2.96,1,-0.0267651202988407,1.925
2771,2025,R+V Betriebskrankenkasse,1,133820,2.96,0.8214180724809295,Bundesweit,132182.0,1.4,-0.0123920049628542,1,1,,0,-0.0040238217205326,2.9482222222222227
2772,2016,SBK,2,771188,1.3,0.9050782799925182,Bundesweit,776603.0,1.3,0.0069726745840538,0,2,1.3,0,0.0033473353912758,0.9437181266147796
2773,2016,SBK,3,772841,1.3,0.9050782799925182,Bundesweit,771188.0,1.3,-0.0021434462154494,0,3,1.3,0,0.0009151281816693,0.9470514599481128
2774,2016,SBK,4,779207,1.3,0.9050782799925182,Bundesweit,772841.0,1.3,-0.0082371406278911,0,4,1.3,0,-4.0083132987668114e-05,0.9470514599481128
2775,2017,SBK,1,780387,1.3,0.9077601934937688,Bundesweit,779207.0,1.3,-0.0015143601122679,0,1,1.3,0,-0.0005587357056819,1.004271178409129
2776,2017,SBK,2,780318,1.3,0.9077601934937688,Bundesweit,780387.0,1.3,8.84176696946515e-05,0,2,1.3,0,0.0049847525811627,1.0120489561869068
2777,2017,SBK,3,785217,1.3,0.9077601934937688,Bundesweit,780318.0,1.3,-0.0062782096529876,0,3,1.3,0,0.0015660019477524,1.0187156228535734
2778,2017,SBK,4,791996,1.3,0.9077601934937688,Bundesweit,785217.0,1.3,-0.0086332822646478,0,4,1.3,0,0.0003874438331894,1.0187156228535734
2779,2018,SBK,1,793267,1.3,0.9121436606363738,Bundesweit,791996.0,1.3,-0.0016048060848792,0,1,1.3,0,-0.0007164061787022,1.0232242021366824
2780,2018,SBK,2,795909,1.3,0.9121436606363738,Bundesweit,793267.0,1.3,-0.0033305305779768,0,2,1.3,0,0.0057760744235828,1.0210019799144603
2781,2018,SBK,3,798756,1.3,0.9121436606363738,Bundesweit,795909.0,1.3,-0.0035770420990339,0,3,1.3,0,0.0009089525687381,1.0255575354700155
2782,2018,SBK,4,805651,1.3,0.9121436606363738,Bundesweit,798756.0,1.3,-0.0086321730290601,0,4,1.3,0,0.0010254880275697,1.0255575354700155
2783,2019,SBK,1,807284,1.3,0.9207153453727698,Bundesweit,805651.0,1.3,-0.0020269322572677,0,1,1.3,0,-0.0006852634861072,0.9681111111111113
2784,2019,SBK,2,810373,1.3,0.9207153453727698,Bundesweit,807284.0,1.3,-0.0038264105321051,0,2,1.3,0,0.0054495491920074,0.9707037037037038
2785,2019,SBK,3,811765,1.3,0.9207153453727698,Bundesweit,810373.0,1.3,-0.0017177275156008,0,3,1.3,0,0.0003475256351582,0.9768888888888888
