Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment
2024,Mercedes-Benz BKK,4,237207,1.7,0.82,betriebsbezogen,235703.0,1.7,-0.006380911570917638,0
2025,Mercedes-Benz BKK,1,237348,3.2,0.8183329315405491,betriebsbezogen,237207.0,1.7,-0.0005944175340525364,1
2016,Novitas BKK,2,324701,1.35,1.076081241245246,Bundesweit,328896.0,1.35,0.012754791788285659,0
2016,Novitas BKK,3,322761,1.35,1.076081241245246,Bundesweit,324701.0,1.35,0.005974727518547833,0
2016,Novitas BKK,4,323881,1.35,1.076081241245246,Bundesweit,322761.0,1.35,-0.0034700598895157715,0
2017,Novitas BKK,1,322508,1.35,1.077028017538508,Bundesweit,323881.0,1.35,0.0042392113152670274,0
2017,Novitas BKK,2,320262,1.35,1.077028017538508,Bundesweit,322508.0,1.35,0.006964168330708075,0
2017,Novitas BKK,3,321347,1.35,1.077028017538508,Bundesweit,320262.0,1.35,-0.0033878511968325935,0
2017,Novitas BKK,4,321959,1.35,1.077028017538508,Bundesweit,321347.0,1.35,-0.0019044833155436335,0
2018,Novitas BKK,1,320926,1.35,1.07232479725422,Bundesweit,321959.0,1.35,0.0032084830677198027,0
2018,Novitas BKK,2,320238,1.35,1.07232479725422,Bundesweit,320926.0,1.35,0.002143796389198756,0
2018,Novitas BKK,3,319850,1.35,1.07232479725422,Bundesweit,320238.0,1.35,0.0012115988733379548,0
2018,Novitas BKK,4,320882,1.35,1.07232479725422,Bundesweit,319850.0,1.35,-0.003226512427700485,0
2019,Novitas BKK,1,320053,1.34,1.077798515324136,Bundesweit,320882.0,1.35,0.0025835042165032627,0
2019,Novitas BKK,2,320262,1.34,1.077798515324136,Bundesweit,320053.0,1.34,-0.0006530168440851984,0
2019,Novitas BKK,3,319215,1.34,1.077798515324136,Bundesweit,320262.0,1.34,0.003269198343855968,0
2019,Novitas BKK,4,320220,1.34,1.077798515324136,Bundesweit,319215.0,1.34,-0.003148348291903576,0
2020,Novitas BKK,1,318860,1.54,1.087287814764629,Bundesweit,320220.0,1.34,0.004247080132408969,1
2020,Novitas BKK,2,315998,1.54,1.087287814764629,Bundesweit,318860.0,1.54,0.00897572602396036,0
2020,Novitas BKK,3,314963,1.54,1.087287814764629,Bundesweit,315998.0,1.54,0.0032753371856783903,0
2020,Novitas BKK,4,315091,1.54,1.087287814764629,Bundesweit,314963.0,1.54,-0.0004063969418630125,0
2021,Novitas BKK,1,313433,1.54,1.11,Bundesweit,315091.0,1.54,0.005261971938265454,0
2021,Novitas BKK,2,312075,1.54,1.11,Bundesweit,313433.0,1.54,0.004332664397175792,0
2021,Novitas BKK,3,310915,1.54,1.11,Bundesweit,312075.0,1.54,0.003717055195065289,0
2021,Novitas BKK,4,311184,1.54,1.11,Bundesweit,310915.0,1.54,-0.0008651882347265329,0
2022,Novitas BKK,1,309884,1.54,1.107690543295979,Bundesweit,311184.0,1.54,0.004177592678286802,0
2022,Novitas BKK,2,310522,1.54,1.107690543295979,Bundesweit,309884.0,1.54,-0.0020588349188728687,0
2022,Novitas BKK,3,312428,1.54,1.107690543295979,Bundesweit,310522.0,1.54,-0.00613805141020604,0
2022,Novitas BKK,4,314290,1.54,1.107690543295979,Bundesweit,312428.0,1.54,-0.005959773131729551,0
2023,Novitas BKK,1,314359,1.54,1.11,Bundesweit,314290.0,1.54,-0.00021954246078462566,0
2023,Novitas BKK,2,313774,1.54,1.11,Bundesweit,314359.0,1.54,0.001860929701392357,0
2023,Novitas BKK,3,313714,1.54,1.11,Bundesweit,313774.0,1.54,0.0001912204325406184,0
2023,Novitas BKK,4,314952,1.54,1.11,Bundesweit,313714.0,1.54,-0.003946269532121614,0
2024,Novitas BKK,1,314574,1.7,1.12,Bundesweit,314952.0,1.54,0.0012001828850110492,1
2024,Novitas BKK,2,314655,1.7,1.12,Bundesweit,314574.0,1.7,-0.0002574910831791566,0
2024,Novitas BKK,3,315357,1.7,1.12,Bundesweit,314655.0,1.7,-0.002231014921104066,0
2024,Novitas BKK,4,316646,1.7,1.12,Bundesweit,315357.0,1.7,-0.0040874310701839505,0
2025,Novitas BKK,1,315984,2.98,1.11585667392493,Bundesweit,316646.0,1.7,0.0020906627590432216,1
2016,R+V Betriebskrankenkasse,2,115773,1.0,0.7047920298512784,Bundesweit,115979.0,1.0,0.0017761836194483485,0
2016,R+V Betriebskrankenkasse,3,116331,1.0,0.7047920298512784,Bundesweit,115773.0,1.0,-0.004819776631857169,0
2016,R+V Betriebskrankenkasse,4,117424,1.0,0.7047920298512784,Bundesweit,116331.0,1.0,-0.00939560392328786,0
2017,R+V Betriebskrankenkasse,1,116982,1.0,0.7252050183789628,Bundesweit,117424.0,1.0,0.003764136803379207,0
2017,R+V Betriebskrankenkasse,2,117529,1.0,0.7252050183789628,Bundesweit,116982.0,1.0,-0.004675933049528987,0
2017,R+V Betriebskrankenkasse,3,117582,1.0,0.7252050183789628,Bundesweit,117529.0,1.0,-0.00045095253086472275,0
2017,R+V Betriebskrankenkasse,4,118077,1.0,0.7252050183789628,Bundesweit,117582.0,1.0,-0.004209828034903301,0
2018,R+V Betriebskrankenkasse,1,117527,0.9,0.7299594983854064,Bundesweit,118077.0,1.0,0.00465797742151308,0
2018,R+V Betriebskrankenkasse,2,117981,0.9,0.7299594983854064,Bundesweit,117527.0,0.9,-0.003862942132446161,0
2018,R+V Betriebskrankenkasse,3,118293,0.9,0.7299594983854064,Bundesweit,117981.0,0.9,-0.0026444936049024844,0
2018,R+V Betriebskrankenkasse,4,119127,0.9,0.7299594983854064,Bundesweit,118293.0,0.9,-0.007050290380664959,0
2019,R+V Betriebskrankenkasse,1,118397,0.9,0.7442032432176996,Bundesweit,119127.0,0.9,0.006127913907006808,0
2019,R+V Betriebskrankenkasse,2,118971,0.9,0.7442032432176996,Bundesweit,118397.0,0.9,-0.0048480958132385114,0
2019,R+V Betriebskrankenkasse,3,119118,0.9,0.7442032432176996,Bundesweit,118971.0,0.9,-0.001235595229089442,0
2019,R+V Betriebskrankenkasse,4,119679,0.9,0.7442032432176996,Bundesweit,119118.0,0.9,-0.004709615675212814,0
2020,R+V Betriebskrankenkasse,1,118629,1.2,0.7604075744311994,Bundesweit,119679.0,0.9,0.008773469029654325,1
2020,R+V Betriebskrankenkasse,2,119396,1.2,0.7604075744311994,Bundesweit,118629.0,1.2,-0.006465535408711192,0
2020,R+V Betriebskrankenkasse,3,118354,1.2,0.7604075744311994,Bundesweit,119396.0,1.2,0.008727260544741867,0
2020,R+V Betriebskrankenkasse,4,118529,1.2,0.7604075744311994,Bundesweit,118354.0,1.2,-0.0014786150024502763,0
2021,R+V Betriebskrankenkasse,1,117528,1.2,0.78,Bundesweit,118529.0,1.2,0.008445190628453796,0
2021,R+V Betriebskrankenkasse,2,118811,1.2,0.78,Bundesweit,117528.0,1.2,-0.01091654754611667,0
2021,R+V Betriebskrankenkasse,3,119407,1.2,0.78,Bundesweit,118811.0,1.2,-0.005016370538081491,0
2021,R+V Betriebskrankenkasse,4,120560,1.2,0.78,Bundesweit,119407.0,1.2,-0.009656050315308147,0
2022,R+V Betriebskrankenkasse,1,119976,1.2,0.8088359896115932,Bundesweit,120560.0,1.2,0.00484406104844061,0
2022,R+V Betriebskrankenkasse,2,121374,1.2,0.8088359896115932,Bundesweit,119976.0,1.2,-0.011652330466093219,0
2022,R+V Betriebskrankenkasse,3,122036,1.2,0.8088359896115932,Bundesweit,121374.0,1.2,-0.005454215894672665,0
2022,R+V Betriebskrankenkasse,4,123230,1.2,0.8088359896115932,Bundesweit,122036.0,1.2,-0.009783998164476056,0
2023,R+V Betriebskrankenkasse,1,123150,1.4,0.8,Bundesweit,123230.0,1.2,0.0006491925667451107,1
2023,R+V Betriebskrankenkasse,2,124211,1.4,0.8,Bundesweit,123150.0,1.4,-0.008615509541209907,0
2023,R+V Betriebskrankenkasse,3,124900,1.4,0.8,Bundesweit,124211.0,1.4,-0.005547012744442924,0
2023,R+V Betriebskrankenkasse,4,125969,1.4,0.8,Bundesweit,124900.0,1.4,-0.00855884707766213,0
2024,R+V Betriebskrankenkasse,1,125973,1.4,0.82,Bundesweit,125969.0,1.4,-3.175384419976343e-05,0
2024,R+V Betriebskrankenkasse,2,127705,1.4,0.82,Bundesweit,125973.0,1.4,-0.013748977955593659,0
2024,R+V Betriebskrankenkasse,3,129659,1.4,0.82,Bundesweit,127705.0,1.4,-0.01530088876708038,0
2024,R+V Betriebskrankenkasse,4,132182,1.4,0.82,Bundesweit,129659.0,1.4,-0.01945873406396779,0
2025,R+V Betriebskrankenkasse,1,133820,2.96,0.8214180724809295,Bundesweit,132182.0,1.4,-0.012392004962854246,1
2016,SBK,2,771188,1.3,0.9050782799925182,Bundesweit,776603.0,1.3,0.006972674584053886,0
2016,SBK,3,772841,1.3,0.9050782799925182,Bundesweit,771188.0,1.3,-0.0021434462154494107,0
2016,SBK,4,779207,1.3,0.9050782799925182,Bundesweit,772841.0,1.3,-0.008237140627891118,0
2017,SBK,1,780387,1.3,0.9077601934937689,Bundesweit,779207.0,1.3,-0.0015143601122679852,0
2017,SBK,2,780318,1.3,0.9077601934937689,Bundesweit,780387.0,1.3,8.84176696946515e-05,0
2017,SBK,3,785217,1.3,0.9077601934937689,Bundesweit,780318.0,1.3,-0.006278209652987628,0
2017,SBK,4,791996,1.3,0.9077601934937689,Bundesweit,785217.0,1.3,-0.008633282264647862,0
2018,SBK,1,793267,1.3,0.9121436606363738,Bundesweit,791996.0,1.3,-0.0016048060848792166,0
2018,SBK,2,795909,1.3,0.9121436606363738,Bundesweit,793267.0,1.3,-0.003330530577976898,0
2018,SBK,3,798756,1.3,0.9121436606363738,Bundesweit,795909.0,1.3,-0.0035770420990339346,0
2018,SBK,4,805651,1.3,0.9121436606363738,Bundesweit,798756.0,1.3,-0.008632173029060188,0
2019,SBK,1,807284,1.3,0.9207153453727698,Bundesweit,805651.0,1.3,-0.0020269322572677253,0
2019,SBK,2,810373,1.3,0.9207153453727698,Bundesweit,807284.0,1.3,-0.003826410532105182,0
2019,SBK,3,811765,1.3,0.9207153453727698,Bundesweit,810373.0,1.3,-0.0017177275156008405,0
2019,SBK,4,817426,1.3,0.9207153453727698,Bundesweit,811765.0,1.3,-0.006973693125473505,0
2020,SBK,1,817507,1.3,0.9279075048374451,Bundesweit,817426.0,1.3,-9.909153856128872e-05,0
2020,SBK,2,820773,1.3,0.9279075048374451,Bundesweit,817507.0,1.3,-0.003995072825064495,0
2020,SBK,3,822546,1.3,0.9279075048374451,Bundesweit,820773.0,1.3,-0.002160158777152757,0
2020,SBK,4,827651,1.3,0.9279075048374451,Bundesweit,822546.0,1.3,-0.006206339827802943,0
2021,SBK,1,827963,1.3,0.95,Bundesweit,827651.0,1.3,-0.00037697048635233933,0
2021,SBK,2,832048,1.3,0.95,Bundesweit,827963.0,1.3,-0.004933795350758428,0
2021,SBK,3,835572,1.3,0.95,Bundesweit,832048.0,1.3,-0.004235332576966714,0
2021,SBK,4,840928,1.3,0.95,Bundesweit,835572.0,1.3,-0.006409980229112512,0
2022,SBK,1,841737,1.3,0.9634247191901957,Bundesweit,840928.0,1.3,-0.0009620324213250123,0
2022,SBK,2,846386,1.3,0.9634247191901957,Bundesweit,841737.0,1.3,-0.005523102821902803,0
2022,SBK,3,851840,1.3,0.9634247191901957,Bundesweit,846386.0,1.3,-0.006443868400469762,0
2022,SBK,4,858878,1.3,0.9634247191901957,Bundesweit,851840.0,1.3,-0.008262114951164539,0
2023,SBK,1,860238,1.5,0.97,Bundesweit,858878.0,1.3,-0.001583461213350441,1
2023,SBK,2,861168,1.5,0.97,Bundesweit,860238.0,1.5,-0.0010810961617598851,0
2023,SBK,3,861485,1.5,0.97,Bundesweit,861168.0,1.5,-0.0003681047135982758,0
2023,SBK,4,867243,1.5,0.97,Bundesweit,861485.0,1.5,-0.006683807611275878,0
2024,SBK,1,866430,1.7,0.98,Bundesweit,867243.0,1.5,0.0009374535164884582,1
2024,SBK,2,866194,1.7,0.98,Bundesweit,866430.0,1.7,0.0002723820735662431,0
2024,SBK,3,867789,1.7,0.98,Bundesweit,866194.0,1.7,-0.0018413888805510082,0
2024,SBK,4,872154,1.7,0.98,Bundesweit,867789.0,1.7,-0.00503002457970774,0
2025,SBK,1,871470,2.9,0.986800441281612,Bundesweit,872154.0,1.7,0.0007842651641797205,1
2016,SECURVITA BKK,2,147223,1.1,0.672080315557002,Bundesweit,145488.0,1.1,-0.011925382162102717,0
2016,SECURVITA BKK,3,148249,1.4,0.672080315557002,Bundesweit,147223.0,1.1,-0.006969019786310563,1
2016,SECURVITA BKK,4,149302,1.4,0.672080315557002,Bundesweit,148249.0,1.4,-0.007102914690824222,0
2017,SECURVITA BKK,1,149880,1.4,0.6805436819660766,Bundesweit,149302.0,1.4,-0.0038713480060548417,0
2017,SECURVITA BKK,2,149192,1.4,0.6805436819660766,Bundesweit,149880.0,1.4,0.00459033893781692,0
2017,SECURVITA BKK,3,149547,1.7,0.6805436819660766,Bundesweit,149192.0,1.4,-0.0023794841546463615,1
2017,SECURVITA BKK,4,149136,1.7,0.6805436819660766,Bundesweit,149547.0,1.7,0.0027482998655940943,0
2018,SECURVITA BKK,1,147309,1.7,0.6880345135827541,Bundesweit,149136.0,1.7,0.012250563244287093,0
2018,SECURVITA BKK,2,147228,1.7,0.6880345135827541,Bundesweit,147309.0,1.7,0.0005498645703928477,0
2018,SECURVITA BKK,3,146812,1.7,0.6880345135827541,Bundesweit,147228.0,1.7,0.0028255494878691553,0
2018,SECURVITA BKK,4,146300,1.7,0.6880345135827541,Bundesweit,146812.0,1.7,0.00348745334168869,0
2019,SECURVITA BKK,1,145900,1.1,0.7075478494406702,Bundesweit,146300.0,1.7,0.002734107997265892,0
2019,SECURVITA BKK,2,146200,1.1,0.7075478494406702,Bundesweit,145900.0,1.1,-0.00205620287868403,0
2019,SECURVITA BKK,3,146200,1.1,0.7075478494406702,Bundesweit,146200.0,1.1,0.0,0
2019,SECURVITA BKK,4,146766,1.1,0.7075478494406702,Bundesweit,146200.0,1.1,-0.0038714090287277703,0
2020,SECURVITA BKK,1,146300,1.1,0.7127846339417799,Bundesweit,146766.0,1.1,0.0031751223035307906,0
2020,SECURVITA BKK,2,147800,1.1,0.7127846339417799,Bundesweit,146300.0,1.1,-0.010252904989747095,0
2020,SECURVITA BKK,3,148400,1.1,0.7127846339417799,Bundesweit,147800.0,1.1,-0.0040595399188092015,0
2020,SECURVITA BKK,4,148800,1.1,0.7127846339417799,Bundesweit,148400.0,1.1,-0.0026954177897574125,0
2021,SECURVITA BKK,1,149500,1.1,0.74,Bundesweit,148800.0,1.1,-0.004704301075268817,0
2021,SECURVITA BKK,2,150637,1.1,0.74,Bundesweit,149500.0,1.1,-0.007605351170568562,0
2021,SECURVITA BKK,3,151212,1.1,0.74,Bundesweit,150637.0,1.1,-0.003817123283124332,0
2021,SECURVITA BKK,4,151727,1.1,0.74,Bundesweit,151212.0,1.1,-0.003405814353358199,0
2022,SECURVITA BKK,1,152429,1.1,0.760648203615386,Bundesweit,151727.0,1.1,-0.004626730904848841,0
2022,SECURVITA BKK,2,153847,1.5,0.760648203615386,Bundesweit,152429.0,1.1,-0.009302691745009152,1
2022,SECURVITA BKK,3,153396,1.5,0.760648203615386,Bundesweit,153847.0,1.5,0.0029314838768386775,0
2022,SECURVITA BKK,4,153517,1.5,0.760648203615386,Bundesweit,153396.0,1.5,-0.0007888080523612089,0
2023,SECURVITA BKK,1,153755,1.6,0.76,Bundesweit,153517.0,1.5,-0.0015503169030139984,1
2023,SECURVITA BKK,2,154122,1.6,0.76,Bundesweit,153755.0,1.6,-0.0023869142466911644,0
2023,SECURVITA BKK,3,153740,1.6,0.76,Bundesweit,154122.0,1.6,0.002478555949183115,0
2023,SECURVITA BKK,4,154215,1.6,0.76,Bundesweit,153740.0,1.6,-0.003089631845973722,0
2024,SECURVITA BKK,1,154175,2.2,0.78,Bundesweit,154215.0,1.6,0.00025937814090717503,1
2024,SECURVITA BKK,2,150920,2.2,0.78,Bundesweit,154175.0,2.2,0.021112372304199774,0
2024,SECURVITA BKK,3,150124,2.2,0.78,Bundesweit,150920.0,2.2,0.0052743175192154785,0
2024,SECURVITA BKK,4,149792,2.2,0.78,Bundesweit,150124.0,2.2,0.0022115051557379233,0
2025,SECURVITA BKK,1,148286,3.2,0.7875535226484406,Bundesweit,149792.0,2.2,0.010053941465498826,1
2016,SKD BKK,2,38489,0.7,0.879401817397756,Regional,37817.0,0.7,-0.017769786075045615,0
2016,SKD BKK,3,38705,0.7,0.879401817397756,Regional,38489.0,0.7,-0.005611993036971602,0
2016,SKD BKK,4,39082,0.7,0.879401817397756,Regional,38705.0,0.7,-0.00974034362485467,0
2017,SKD BKK,1,39141,0.7,0.871335132385559,Regional,39082.0,0.7,-0.0015096463845248452,0
2017,SKD BKK,2,39391,0.7,0.871335132385559,Regional,39141.0,0.7,-0.00638716435451317,0
2017,SKD BKK,3,39520,0.7,0.871335132385559,Regional,39391.0,0.7,-0.0032748597395344113,0
2017,SKD BKK,4,39983,0.7,0.871335132385559,Regional,39520.0,0.7,-0.011715587044534412,0
2018,SKD BKK,1,39991,0.7,0.8653723310928089,Regional,39983.0,0.7,-0.00020008503614035966,0
2018,SKD BKK,2,40148,0.7,0.8653723310928089,Regional,39991.0,0.7,-0.0039258833237478434,0
2018,SKD BKK,3,40163,0.7,0.8653723310928089,Regional,40148.0,0.7,-0.000373617614825147,0
2018,SKD BKK,4,40491,0.7,0.8653723310928089,Regional,40163.0,0.7,-0.008166720613499987,0
2019,SKD BKK,1,40386,0.7,0.8886696149940347,Regional,40491.0,0.7,0.0025931688523375563,0
2019,SKD BKK,2,40398,1.166666666666667,0.8886696149940347,Regional,40386.0,0.7,-0.0002971326697370376,1
2019,SKD BKK,3,39924,1.4,0.8886696149940347,Regional,40398.0,1.166666666666667,0.011733254121491163,1
2019,SKD BKK,4,38198,1.4,0.8886696149940347,Regional,39924.0,1.4,0.04323214106802926,0
2020,SKD BKK,1,37916,1.7,0.916840023935758,Regional,38198.0,1.4,0.007382585475679355,1
2020,SKD BKK,2,36792,1.7,0.916840023935758,Regional,37916.0,1.7,0.02964447726553434,0
2020,SKD BKK,3,36754,1.7,0.916840023935758,Regional,36792.0,1.7,0.0010328332246140465,0
2020,SKD BKK,4,36706,1.7,0.916840023935758,Regional,36754.0,1.7,0.0013059803014637862,0
2021,SKD BKK,1,36424,1.7,0.94,Regional,36706.0,1.7,0.007682667683757424,0
2021,SKD BKK,2,36360,1.7,0.94,Regional,36424.0,1.7,0.0017570832418185812,0
2021,SKD BKK,3,36141,1.29,0.94,Regional,36360.0,1.7,0.006023102310231023,0
2021,SKD BKK,4,36203,1.29,0.94,Regional,36141.0,1.29,-0.0017155031681469798,0
2022,SKD BKK,1,36103,1.29,0.9669294043524183,Regional,36203.0,1.29,0.002762202027456288,0
2022,SKD BKK,2,36188,1.29,0.9669294043524183,Regional,36103.0,1.29,-0.002354374982688419,0
2022,SKD BKK,3,36271,1.29,0.9669294043524183,Regional,36188.0,1.29,-0.0022935779816513763,0
2022,SKD BKK,4,36278,1.29,0.9669294043524183,Regional,36271.0,1.29,-0.00019299164621874225,0
2023,SKD BKK,1,36241,1.15,0.97,Regional,36278.0,1.29,0.0010199018689012625,0
2023,SKD BKK,2,36303,1.15,0.97,Regional,36241.0,1.15,-0.0017107695703760934,0
2023,SKD BKK,3,36256,1.15,0.97,Regional,36303.0,1.15,0.0012946588436217393,0
2023,SKD BKK,4,36396,1.15,0.97,Regional,36256.0,1.15,-0.003861429832303619,0
2024,SKD BKK,1,36360,1.49,0.98,Regional,36396.0,1.15,0.0009891196834817012,1
2024,SKD BKK,2,36606,1.49,0.98,Regional,36360.0,1.49,-0.006765676567656765,0
2024,SKD BKK,3,36721,1.49,0.98,Regional,36606.0,1.49,-0.003141561492651478,0
2024,SKD BKK,4,37118,1.49,0.98,Regional,36721.0,1.49,-0.010811252416873179,0
2025,SKD BKK,1,37312,2.48,0.9916016031328587,Regional,37118.0,1.49,-0.005226574707688992,1
2016,Salus BKK,2,124714,0.7,0.7753901408978354,Bundesweit,119949.0,0.7,-0.03972521655036724,0
2016,Salus BKK,3,127859,0.7,0.7753901408978354,Bundesweit,124714.0,0.7,-0.025217698093237328,0
2016,Salus BKK,4,130894,0.7,0.7753901408978354,Bundesweit,127859.0,0.7,-0.02373708538311734,0
2017,Salus BKK,1,132502,0.9500000000000002,0.7826447420444795,Bundesweit,130894.0,0.7,-0.012284749491955323,1
2017,Salus BKK,2,133072,0.9500000000000002,0.7826447420444795,Bundesweit,132502.0,0.9500000000000002,-0.00430182185929269,0
2017,Salus BKK,3,134279,0.9500000000000002,0.7826447420444795,Bundesweit,133072.0,0.9500000000000002,-0.009070277744378984,0
2017,Salus BKK,4,135596,0.9500000000000002,0.7826447420444795,Bundesweit,134279.0,0.9500000000000002,-0.009807937205370907,0
2018,Salus BKK,1,135704,0.9500000000000002,0.7845204718354972,Bundesweit,135596.0,0.9500000000000002,-0.0007964836720847223,0
2018,Salus BKK,2,136412,0.9500000000000002,0.7845204718354972,Bundesweit,135704.0,0.9500000000000002,-0.005217237516948653,0
2018,Salus BKK,3,137302,0.9500000000000002,0.7845204718354972,Bundesweit,136412.0,0.9500000000000002,-0.0065243526962437326,0
2018,Salus BKK,4,138582,0.9500000000000002,0.7845204718354972,Bundesweit,137302.0,0.9500000000000002,-0.009322515331167791,0
2019,Salus BKK,1,138507,0.7899999999999999,0.799279996695091,Bundesweit,138582.0,0.9500000000000002,0.0005411958262977876,0
2019,Salus BKK,2,139393,0.7899999999999999,0.799279996695091,Bundesweit,138507.0,0.7899999999999999,-0.006396788609961951,0
2019,Salus BKK,3,139956,0.7899999999999999,0.799279996695091,Bundesweit,139393.0,0.7899999999999999,-0.004038940262423508,0
2019,Salus BKK,4,141109,0.7899999999999999,0.799279996695091,Bundesweit,139956.0,0.7899999999999999,-0.008238303466803853,0
2020,Salus BKK,1,141092,1.45,0.8169092079424096,Bundesweit,141109.0,0.7899999999999999,0.00012047424331545117,1
2020,Salus BKK,2,137311,1.45,0.8169092079424096,Bundesweit,141092.0,1.45,0.026798117540328296,0
2020,Salus BKK,3,136701,1.45,0.8169092079424096,Bundesweit,137311.0,1.45,0.00444247001332741,0
2020,Salus BKK,4,136689,1.45,0.8169092079424096,Bundesweit,136701.0,1.45,8.778282529023197e-05,0
2021,Salus BKK,1,135683,1.45,0.85,Bundesweit,136689.0,1.45,0.007359772915157767,0
2021,Salus BKK,2,134858,1.45,0.85,Bundesweit,135683.0,1.45,0.006080349048886006,0
2021,Salus BKK,3,133852,1.45,0.85,Bundesweit,134858.0,1.45,0.007459698349374898,0
2021,Salus BKK,4,133988,1.45,0.85,Bundesweit,133852.0,1.45,-0.0010160475749335087,0
2022,Salus BKK,1,133419,1.45,0.8711084151729658,Bundesweit,133988.0,1.45,0.004246648953637639,0
2022,Salus BKK,2,132810,1.45,0.8711084151729658,Bundesweit,133419.0,1.45,0.004564567265531895,0
2022,Salus BKK,3,132956,1.45,0.8711084151729658,Bundesweit,132810.0,1.45,-0.0010993148106317296,0
2022,Salus BKK,4,133023,1.45,0.8711084151729658,Bundesweit,132956.0,1.45,-0.0005039261108938295,0
2023,Salus BKK,1,132628,1.59,0.88,Bundesweit,133023.0,1.45,0.00296941130481195,1
2023,Salus BKK,2,132122,1.59,0.88,Bundesweit,132628.0,1.59,0.0038151823144434056,0
2023,Salus BKK,3,132200,1.59,0.88,Bundesweit,132122.0,1.59,-0.0005903634519610663,0
2023,Salus BKK,4,133056,1.59,0.88,Bundesweit,132200.0,1.59,-0.006475037821482602,0
2024,Salus BKK,1,133131,1.59,0.9,Bundesweit,133056.0,1.59,-0.0005636724386724386,0
2024,Salus BKK,2,133442,1.59,0.9,Bundesweit,133131.0,1.59,-0.002336044948208907,0
2024,Salus BKK,3,134103,1.59,0.9,Bundesweit,133442.0,1.59,-0.004953462927713913,0
2024,Salus BKK,4,135594,1.59,0.9,Bundesweit,134103.0,1.59,-0.011118319500682311,0
2025,Salus BKK,1,136462,2.99,0.9142734758456265,Bundesweit,135594.0,1.59,-0.006401463191586648,1
2016,Südzucker BKK,2,6909,0.9,1.07125071070872,betriebsbezogen,6915.0,0.9,0.0008676789587852494,0
2016,Südzucker BKK,3,6939,0.9,1.07125071070872,betriebsbezogen,6909.0,0.9,-0.004342162396873643,0
2016,Südzucker BKK,4,7002,0.9,1.07125071070872,betriebsbezogen,6939.0,0.9,-0.009079118028534372,0
2017,Südzucker BKK,1,6971,0.9,1.08200505337349,betriebsbezogen,7002.0,0.9,0.004427306483861753,0
2017,Südzucker BKK,2,6945,0.9,1.08200505337349,betriebsbezogen,6971.0,0.9,0.0037297374838617127,0
2017,Südzucker BKK,3,6953,0.9,1.08200505337349,betriebsbezogen,6945.0,0.9,-0.0011519078473722101,0
2017,Südzucker BKK,4,7039,0.9,1.08200505337349,betriebsbezogen,6953.0,0.9,-0.012368761685603337,0
2018,Südzucker BKK,1,7029,0.9,1.072275470799698,betriebsbezogen,7039.0,0.9,0.0014206563432305726,0
2018,Südzucker BKK,2,7010,0.9,1.072275470799698,betriebsbezogen,7029.0,0.9,0.0027030872101294636,0
2018,Südzucker BKK,3,7000,0.9,1.072275470799698,betriebsbezogen,7010.0,0.9,0.0014265335235378032,0
2018,Südzucker BKK,4,7069,0.9,1.072275470799698,betriebsbezogen,7000.0,0.9,-0.009857142857142858,0
2019,Südzucker BKK,1,7034,0.9,1.074182410832502,betriebsbezogen,7069.0,0.9,0.004951195360022634,0
2019,Südzucker BKK,2,7011,0.9,1.074182410832502,betriebsbezogen,7034.0,0.9,0.003269832243389252,0
2019,Südzucker BKK,3,6980,0.9,1.074182410832502,betriebsbezogen,7011.0,0.9,0.004421623163600057,0
2019,Südzucker BKK,4,7020,0.9,1.074182410832502,betriebsbezogen,6980.0,0.9,-0.0057306590257879654,0
2020,Südzucker BKK,1,6979,1.1,1.06422458631727,betriebsbezogen,7020.0,0.9,0.005840455840455841,1
2020,Südzucker BKK,2,6952,1.1,1.06422458631727,betriebsbezogen,6979.0,1.1,0.0038687491044562257,0
2020,Südzucker BKK,3,6931,1.1,1.06422458631727,betriebsbezogen,6952.0,1.1,0.0030207134637514382,0
2020,Südzucker BKK,4,6986,1.1,1.06422458631727,betriebsbezogen,6931.0,1.1,-0.007935362862501804,0
2021,Südzucker BKK,1,6952,1.1,1.08,betriebsbezogen,6986.0,1.1,0.004866876610363584,0
2021,Südzucker BKK,2,6930,1.1,1.08,betriebsbezogen,6952.0,1.1,0.0031645569620253164,0
2021,Südzucker BKK,3,6924,1.1,1.08,betriebsbezogen,6930.0,1.1,0.0008658008658008658,0
2021,Südzucker BKK,4,6971,1.1,1.08,betriebsbezogen,6924.0,1.1,-0.006787983824378971,0
2022,Südzucker BKK,1,6932,1.1,1.07610758213509,betriebsbezogen,6971.0,1.1,0.005594606225792569,0
2022,Südzucker BKK,2,6932,1.1,1.07610758213509,betriebsbezogen,6932.0,1.1,0.0,0
2022,Südzucker BKK,3,6923,1.1,1.07610758213509,betriebsbezogen,6932.0,1.1,0.001298326601269475,0
2022,Südzucker BKK,4,6991,1.1,1.07610758213509,betriebsbezogen,6923.0,1.1,-0.009822331359237324,0
2023,Südzucker BKK,1,6957,1.1,1.11,betriebsbezogen,6991.0,1.1,0.004863395794593048,0
2023,Südzucker BKK,2,6952,1.1,1.11,betriebsbezogen,6957.0,1.1,0.0007187005893344833,0
2023,Südzucker BKK,3,6961,1.1,1.11,betriebsbezogen,6952.0,1.1,-0.001294591484464902,0
